token,token_id,n_occurrences,n_people,pct_people
HEA_speciale_440432,27235,3655,3072,0.00034
HEA_speciale_445060,27660,3655,3485,0.000386
LAB_branche_77_71122,5135,3655,695,7.7e-05
HEA_ICD10_DH813D,15971,3654,3096,0.000343
HEA_speciale_481876,26482,3653,3438,0.000381
EDU_audd_4803,36288,3651,3651,0.000404
HEA_ICD10_DQ859,17097,3651,319,3.5e-05
EDU_udd_5086,34035,3650,1786,0.000198
HEA_ICD10_DF079,20605,3650,894,9.9e-05
HEA_ICD10_DS468,14894,3650,2394,0.000265
HEA_atc_D07AD02,9496,3650,1895,0.00021
HEA_speciale_481495,27569,3650,3444,0.000381
LAB_disco08_900000,2060,3650,873,9.7e-05
HEA_ICD10_DD160,14084,3647,2175,0.000241
HEA_ICD10_DD841A,13119,3647,690,7.6e-05
HEA_speciale_245204,29940,3647,3605,0.000399
HEA_ICD10_DJ698,15425,3646,2682,0.000297
HEA_ICD10_DM074,11983,3646,869,9.6e-05
HEA_ICD10_DZ227,20055,3646,1001,0.000111
HEA_speciale_486112,27566,3646,3438,0.000381
HEA_speciale_822106,28007,3646,3297,0.000365
HEA_speciale_624106,28449,3645,435,4.8e-05
EDU_grade_7_scale_118,39103,3644,3521,0.00039
SOC_ger7_1131510,40871,3644,1356,0.00015
HEA_ICD10_DT210,16265,3643,2937,0.000325
HEA_ICD10_DZ841,14926,3643,2244,0.000249
HEA_ICD10_DK089,14800,3642,2840,0.000315
HEA_ICD10_DM925A,12018,3640,2595,0.000287
HEA_ICD10_DO249,19207,3639,2764,0.000306
HEA_speciale_240236,27541,3639,578,6.4e-05
HEA_speciale_482117,27802,3639,3348,0.000371
HEA_ICD10_DM511A,17548,3638,2214,0.000245
HEA_speciale_215216,29612,3636,210,2.3e-05
SOC_ger7_1316220,40643,3636,1500,0.000166
EDU_course_Dans,32126,3635,2970,0.000329
HEA_ICD10_DR129,12741,3634,3263,0.000361
HEA_ICD10_DS428,13754,3634,1999,0.000221
EDU_disced_60909510,33105,3632,2007,0.000222
HEA_speciale_445068,28687,3631,3465,0.000384
EDU_disced_60591510,33022,3630,2415,0.000267
EDU_disced_50597010,33155,3629,2821,0.000312
HEA_speciale_040275,29408,3629,1990,0.00022
HEA_ICD10_DB079B,13332,3628,3223,0.000357
LAB_disco08_834100,2142,3627,523,5.8e-05
EDU_field_309520,32603,3626,1714,0.00019
HEA_ICD10_DS422A,16280,3625,2361,0.000261
EDU_udd_3423,34413,3622,1787,0.000198
EDU_udd_5488,33876,3622,1776,0.000197
EDU_audd_4002,36639,3621,3619,0.000401
HEA_ICD10_DF230,21241,3621,447,5e-05
LAB_disco08_622100,2211,3621,397,4.4e-05
EDU_udd_5625,34000,3620,1790,0.000198
EDU_audd_4040,36027,3618,2605,0.000289
HEA_ICD10_DH40,18013,3617,2187,0.000242
HEA_ICD10_DZ810,13506,3616,2399,0.000266
HEA_speciale_045022,26596,3616,1376,0.000152
HEA_ICD10_DK255J,16434,3615,2922,0.000324
HEA_ICD10_DP015,18034,3614,3259,0.000361
HEA_ICD10_DJ841B,18278,3613,688,7.6e-05
HEA_ICD10_DT852A,15297,3612,969,0.000107
HEA_ICD10_DZ380O,24461,3610,3610,0.0004
HEA_ICD10_DJ380B,15101,3609,1581,0.000175
EDU_udd_5992,33859,3608,1798,0.000199
HEA_ICD10_DD232,15308,3607,2285,0.000253
HEA_speciale_204145,31315,3607,3215,0.000356
HEA_speciale_255811,29349,3606,3227,0.000357
HEA_ICD10_DH441,13862,3605,1089,0.000121
HEA_ICD10_DT886,11723,3605,2767,0.000306
EDU_audd_3077,36151,3604,1860,0.000206
EDU_udd_2490,33575,3604,1696,0.000188
SOC_ger7_1316325,40717,3604,1885,0.000209
HEA_ICD10_DB169A,15038,3600,1149,0.000127
HEA_ICD10_DQ838,11635,3600,1817,0.000201
HEA_ICD10_DZ980A1,14330,3600,638,7.1e-05
LAB_disco08_325200,1982,3600,647,7.2e-05
EDU_audd_5417,36400,3599,3599,0.000399
HEA_ICD10_DF122,15138,3598,1187,0.000131
HEA_speciale_808162,27072,3598,3105,0.000344
HEA_ICD10_DM959,11357,3597,2702,0.000299
HEA_speciale_440350,27536,3597,3227,0.000357
EDU_audd_2419,36749,3596,3596,0.000398
HEA_ICD10_DQ642,18441,3594,464,5.1e-05
HEA_ICD10_DI745,16761,3593,2569,0.000285
SOC_ger7_1410716,40489,3593,460,5.1e-05
HEA_ICD10_DK090C,14679,3590,1522,0.000169
HEA_ICD10_DR960,16292,3590,3505,0.000388
HEA_ICD10_DL024H,11562,3589,2485,0.000275
HEA_ICD10_DD728A,17339,3588,2257,0.00025
HEA_ICD10_DZ358M12,14449,3584,636,7e-05
EDU_disced_70594510,32854,3579,2393,0.000265
HEA_ICD10_DF630,23239,3579,588,6.5e-05
HEA_speciale_440300,26889,3579,3377,0.000374
HEA_ICD10_DQ070,15233,3578,859,9.5e-05
HEA_ICD10_DR063,13783,3578,1056,0.000117
SOC_afgtypko_26,41270,3578,927,0.000103
EDU_audd_4937,36306,3575,3573,0.000396
HEA_ICD10_DA539,18541,3575,1245,0.000138
HEA_ICD10_DN760C,14429,3575,2951,0.000327
EDU_udd_6606,33625,3574,1760,0.000195
HEA_speciale_808401,31111,3572,3481,0.000386
HEA_ICD10_DQ422,14578,3571,581,6.4e-05
HEA_ICD10_DK090,14799,3570,1877,0.000208
HEA_ICD10_DD758D,23310,3568,458,5.1e-05
DEM_vaegt_barn_Q33,694,3567,3567,0.000395
SOC_frakkod_27,40155,3567,2323,0.000257
EDU_field_271020,32492,3566,3007,0.000333
EDU_udd_8083,33825,3566,1747,0.000193
HEA_ICD10_DS670,13842,3566,2394,0.000265
DEM_opr_land_5712,197,3565,3565,0.000395
LAB_disco08_721500,2071,3565,470,5.2e-05
EDU_disced_30501525,32825,3564,1880,0.000208
EDU_field_574035,32437,3564,1880,0.000208
HEA_speciale_204133,28308,3564,3268,0.000362
EDU_audd_4965,36113,3563,3561,0.000394
HEA_ICD10_DK099,15303,3560,1563,0.000173
HEA_speciale_204135,27776,3558,3288,0.000364
HEA_ICD10_DA609,17238,3557,2688,0.000298
HEA_ICD10_DM218C,16643,3556,1274,0.000141
EDU_grade_F,32186,3555,2936,0.000325
HEA_speciale_486331,28132,3555,3146,0.000348
EDU_udd_7412,33629,3554,1717,0.00019
HEA_ICD10_DS361,11679,3554,2067,0.000229
HEA_ICD10_DZ970,12429,3554,1094,0.000121
HEA_ICD10_DO908,14754,3553,2862,0.000317
HEA_speciale_481862,26499,3553,2642,0.000293
LAB_disco_833310,2630,3553,515,5.7e-05
HEA_ICD10_DF0394,17931,3552,682,7.6e-05
HEA_urgency_ATA11,10664,3552,477,5.3e-05
EDU_disced_30251526,32946,3551,2309,0.000256
HEA_ICD10_DE031C,17814,3551,447,5e-05
HEA_ICD10_DM854,13757,3551,1962,0.000217
SOC_frakkod_UR,40146,3550,3260,0.000361
EDU_audd_4189,36759,3547,3547,0.000393
EDU_disced_70256010,32932,3547,2287,0.000253
LAB_disco_812100,2564,3547,606,6.7e-05
DEM_kom_915,1391,3546,979,0.000108
EDU_udd_4522,34141,3546,1286,0.000142
HEA_atc_D04AX,9255,3546,3184,0.000353
HEA_ICD10_DK136,13934,3545,2567,0.000284
HEA_ICD10_DC714,14468,3544,976,0.000108
HEA_ICD10_DT148,15778,3544,3443,0.000381
LAB_disco_244420,2984,3544,609,6.7e-05
EDU_field_308010,32513,3543,1716,0.00019
EDU_disced_70591515,33085,3542,1700,0.000188
HEA_ICD10_DE133,17435,3542,1508,0.000167
HEA_ICD10_DK228,17600,3541,2523,0.000279
HEA_ICD10_DB379,14040,3537,2955,0.000327
HEA_ICD10_DR539A,14148,3537,2575,0.000285
HEA_ICD10_DI129,14387,3535,2091,0.000232
HEA_ICD10_DJ060,16322,3535,3217,0.000356
HEA_ICD10_DR620C,12013,3535,1889,0.000209
EDU_udd_5499,33829,3534,1753,0.000194
HEA_ICD10_DZ031XB,18246,3534,1534,0.00017
LAB_nace_701100,4641,3533,905,0.0001
HEA_ICD10_DR768D,19044,3532,401,4.4e-05
EDU_audd_5338,37041,3531,2781,0.000308
EDU_disced_60352210,33078,3531,2153,0.000238
EDU_udd_3430,33586,3530,1699,0.000188
HEA_speciale_072110,31783,3530,1207,0.000134
HEA_speciale_269001,27262,3530,1480,0.000164
HEA_speciale_047103,30969,3527,3277,0.000363
DEM_opr_land_5214,222,3524,3524,0.00039
EDU_disced_30556515,33137,3524,2394,0.000265
EDU_field_572010,32609,3524,2394,0.000265
HEA_ICD10_DN118B,12135,3524,1270,0.000141
EDU_dageialtfra_23,39952,3522,3374,0.000374
HEA_ICD10_DS271,16441,3522,2345,0.00026
HEA_ICD10_DG4741,13540,3521,460,5.1e-05
HEA_speciale_440371,26994,3520,3250,0.00036
SOC_afgtypko_68,40060,3519,1517,0.000168
HEA_ICD10_DH506,14505,3518,1052,0.000117
HEA_ICD10_DQ530B,16467,3516,3189,0.000353
HEA_ICD10_DS708,11822,3515,3302,0.000366
HEA_ICD10_DS922C,16129,3514,2072,0.000229
EDU_udd_5490,34242,3512,1719,0.00019
HEA_ICD10_DG404C,12192,3512,469,5.2e-05
LAB_db07_851000.0,6097,3512,203,2.2e-05
HEA_ICD10_DK85,16745,3509,2584,0.000286
HEA_ICD10_DM673,13240,3509,2598,0.000288
EDU_field_308015,32456,3507,2072,0.000229
HEA_ICD10_DL230,15275,3507,2590,0.000287
HEA_ICD10_DL709,20551,3507,1695,0.000188
HEA_ICD10_DN328E,16355,3507,1716,0.00019
HEA_ICD10_DR649,11779,3507,2830,0.000313
EDU_udd_7443,33965,3506,1741,0.000193
EDU_ects_Q21,32269,3504,2204,0.000244
HEA_ICD10_DS208,17128,3504,3362,0.000372
EDU_audd_6590,36794,3501,3467,0.000384
HEA_ICD10_DN898E,13992,3501,2890,0.00032
HEA_ICD10_DP550,16571,3500,1912,0.000212
HEA_ICD10_DM652,16010,3499,2786,0.000309
HEA_speciale_212251,31636,3499,3370,0.000373
SOC_ger7_2610016,40516,3498,2022,0.000224
HEA_ICD10_DO82,18589,3495,3448,0.000382
HEA_speciale_047516,26911,3495,3121,0.000346
HEA_speciale_193119,29772,3495,3404,0.000377
HEA_ICD10_DP052,14819,3494,2762,0.000306
HEA_ICD10_DZ529,15046,3493,1123,0.000124
HEA_ICD10_DS643,17176,3491,1777,0.000197
HEA_ICD10_DF3230,24773,3490,307,3.4e-05
HEA_ICD10_DN083,15804,3490,777,8.6e-05
HEA_ICD10_DT380,18187,3490,2969,0.000329
HEA_speciale_632002,27700,3489,1696,0.000188
HEA_ICD10_DN432,18204,3488,2535,0.000281
HEA_ICD10_DS936D,11874,3488,3366,0.000373
SOC_afgtypko_77,40058,3487,2159,0.000239
HEA_speciale_800126,30441,3484,2498,0.000277
DEM_vaegt_barn_Q32,678,3481,3481,0.000386
HEA_ICD10_DQ870,16983,3481,866,9.6e-05
HEA_ICD10_DL539,11999,3478,2239,0.000248
HEA_ICD10_DC931B,17715,3477,93,1e-05
HEA_ICD10_DT65,16705,3477,3059,0.000339
EDU_udd_6562,33834,3476,1728,0.000191
EDU_udd_6592,33993,3476,1726,0.000191
HEA_ICD10_DL009,17505,3476,2588,0.000287
LAB_nace_713100,4644,3476,659,7.3e-05
HEA_ICD10_DC678,19253,3475,1342,0.000149
HEA_ICD10_DR55,16831,3473,3398,0.000376
HEA_ICD10_DS799,14722,3473,2759,0.000306
HEA_atc_D07AC05,9166,3473,1952,0.000216
DEM_opr_land_5162,248,3471,3471,0.000384
HEA_ICD10_DF2005,25772,3470,305,3.4e-05
HEA_speciale_808315,28063,3470,3327,0.000368
HEA_atc_J05AH01,9907,3469,3312,0.000367
EDU_udd_5310,34594,3468,1713,0.00019
EDU_udd_6043,33696,3468,1602,0.000177
HEA_ICD10_DM766A,17112,3468,1861,0.000206
HEA_ICD10_DN938C,11252,3468,2568,0.000284
HEA_atc_A04AD12,10109,3467,3080,0.000341
HEA_ICD10_DM628B,17124,3466,2247,0.000249
HEA_ICD10_DM350A,12590,3465,1549,0.000172
HEA_ICD10_DA081,13649,3464,2983,0.00033
EDU_audd_4381,36848,3462,3462,0.000383
SOC_ger7_2210020,40759,3462,2672,0.000296
HEA_ICD10_DT969,16169,3458,2567,0.000284
HEA_speciale_570422,27522,3457,447,5e-05
HEA_atc_M02AA08,9546,3455,2266,0.000251
EDU_udd_5761,34397,3454,1506,0.000167
EDU_audd_4656,36153,3453,3443,0.000381
LAB_db07_642030.0,6074,3453,164,1.8e-05
EDU_audd_6509,36192,3451,1814,0.000201
HEA_ICD10_DQ825P,15855,3451,1132,0.000125
DEM_vaegt_barn_Q92,665,3448,3448,0.000382
HEA_ICD10_DC770C,16304,3447,1810,0.0002
HEA_ICD10_DC920H,17545,3447,237,2.6e-05
LAB_disco_347200,2734,3447,635,7e-05
HEA_speciale_194001,27439,3446,2743,0.000304
LAB_disco_741120,3038,3446,747,8.3e-05
HEA_ICD10_DC320A,21301,3445,435,4.8e-05
HEA_speciale_094145,30941,3445,2807,0.000311
EDU_udd_7631,33925,3444,1717,0.00019
LAB_nace_703120,4493,3443,551,6.1e-05
EDU_audd_4557,36229,3442,3440,0.000381
HEA_ICD10_DC532,14559,3442,1264,0.00014
SOC_ger7_1328710,40964,3442,2206,0.000244
EDU_udd_7690,33933,3440,1698,0.000188
LAB_disco_931240,2925,3440,413,4.6e-05
HEA_ICD10_DH511,12459,3439,2078,0.00023
HEA_ICD10_DM181A,19172,3439,1858,0.000206
EDU_udd_8409,33672,3438,1708,0.000189
HEA_atc_M05BA02,9596,3437,693,7.7e-05
HEA_speciale_457507,30991,3437,2667,0.000295
HEA_speciale_804658,28272,3437,2656,0.000294
EDU_udd_5638,34119,3434,1697,0.000188
EDU_udd_6342,34571,3434,1275,0.000141
HEA_ICD10_DS127,15257,3434,1898,0.00021
HEA_atc_G03FA11,9608,3431,533,5.9e-05
SOC_frakkod_26,40152,3431,2907,0.000322
HEA_ICD10_DH330A0,15187,3430,991,0.00011
HEA_speciale_212028,30259,3429,1610,0.000178
EDU_audd_5656,36899,3428,2699,0.000299
EDU_udd_5099,34077,3428,1699,0.000188
HEA_ICD10_DM94,16479,3428,2876,0.000319
EDU_udd_3432,33709,3426,1651,0.000183
HEA_ICD10_DF602,21046,3426,578,6.4e-05
HEA_ICD10_DN951,11464,3426,2789,0.000309
HEA_speciale_486336,26762,3426,3197,0.000354
SOC_pgf_215,41405,3426,1486,0.000165
HEA_speciale_481226,28674,3424,2815,0.000312
HEA_speciale_808166,26159,3424,2944,0.000326
HEA_speciale_835003,27999,3424,2630,0.000291
LAB_disco_832260,2834,3424,808,8.9e-05
EDU_audd_353,39388,3422,3422,0.000379
EDU_udd_3001,33872,3422,1708,0.000189
HEA_ICD10_DO019,12791,3422,1911,0.000212
SOC_ger7_2610083,40588,3421,1882,0.000208
DEM_opr_land_5269,273,3417,3417,0.000378
EDU_audd_5491,35936,3416,2208,0.000245
HEA_atc_D07AB11,9461,3415,2392,0.000265
LAB_nace_341000,4611,3414,853,9.4e-05
EDU_udd_7648,34984,3412,1690,0.000187
SOC_ger7_1475305,41189,3412,2947,0.000326
HEA_speciale_570311,28014,3411,1001,0.000111
HEA_ICD10_DS640,18041,3410,2235,0.000248
HEA_ICD10_DK311A,12982,3409,2136,0.000237
EDU_udd_3446,33972,3408,1687,0.000187
EDU_udd_5413,33589,3408,1605,0.000178
HEA_ICD10_DG712,13715,3408,644,7.1e-05
HEA_ICD10_DH342C,17559,3408,1449,0.00016
DEM_laengde_barn_Q42,738,3407,3407,0.000377
HEA_ICD10_DA389,16346,3406,3096,0.000343
HEA_ICD10_DB369,13608,3406,2831,0.000314
HEA_speciale_852101,26456,3405,2877,0.000319
HEA_speciale_804584,30600,3404,1744,0.000193
EDU_audd_6534,37719,3403,3360,0.000372
HEA_ICD10_DE272,11581,3403,1285,0.000142
HEA_ICD10_DR230,16502,3403,2789,0.000309
HEA_ICD10_DF232,20287,3402,439,4.9e-05
HEA_ICD10_DG060F,12823,3402,722,8e-05
EDU_disced_60203020,32876,3399,1855,0.000205
EDU_udd_7522,34258,3398,1678,0.000186
LAB_disco08_231000,1593,3397,976,0.000108
EDU_field_354015,32593,3392,1732,0.000192
HEA_ICD10_DO731A,16000,3391,3229,0.000358
EDU_audd_4435,36679,3390,3390,0.000375
EDU_udd_7437,33786,3390,1688,0.000187
EDU_udd_8400,33457,3390,1678,0.000186
EDU_audd_5034,36202,3387,3190,0.000353
HEA_ICD10_DO359,13300,3387,2893,0.00032
HEA_ICD10_DQ442,17769,3387,217,2.4e-05
HEA_ICD10_DS028,14395,3387,2502,0.000277
HEA_ICD10_DN83,16776,3386,3142,0.000348
HEA_atc_R03AA01,9476,3386,2486,0.000275
HEA_speciale_092110,27108,3385,2634,0.000292
LAB_db07_139100,3680,3385,364,4e-05
EDU_udd_6306,34543,3384,1403,0.000155
EDU_udd_7429,33738,3384,1661,0.000184
HEA_ICD10_DI839A,11793,3384,2637,0.000292
HEA_ICD10_DM023,13941,3384,1943,0.000215
EDU_udd_7731,34024,3382,1662,0.000184
HEA_ICD10_DZ358C,13268,3382,2707,0.0003
LAB_db07_236900,3628,3381,624,6.9e-05
HEA_ICD10_DM317,16353,3380,285,3.2e-05
HEA_ICD10_DP701,13376,3380,3097,0.000343
HEA_ICD10_DT183,16771,3380,2635,0.000292
HEA_ICD10_DG403E,15846,3378,657,7.3e-05
HEA_ICD10_DR879,11962,3377,2767,0.000306
SOC_ger7_1289710,40976,3377,1388,0.000154
EDU_field_301510,35777,3376,2612,0.000289
HEA_ICD10_DR258,13873,3376,2286,0.000253
HEA_ICD10_DS029,16970,3376,2617,0.00029
HEA_atc_J01DD02,9711,3376,206,2.3e-05
DEM_statsb_5752,469,3375,1703,0.000189
SOC_ger7_1455530,40631,3375,1254,0.000139
HEA_ICD10_DK858F,15075,3373,886,9.8e-05
HEA_ICD10_DR591,14734,3373,2417,0.000268
EDU_udd_7556,34071,3372,1666,0.000185
EDU_audd_1182,36706,3370,3370,0.000373
HEA_ICD10_DM070,14554,3370,1318,0.000146
EDU_audd_4069,36651,3369,3245,0.000359
EDU_disced_60394525,33107,3369,2395,0.000265
HEA_speciale_073119,28010,3369,2870,0.000318
HEA_ICD10_DM218,11897,3368,2032,0.000225
HEA_ICD10_DZ035EA,14393,3368,3217,0.000356
LAB_disco08_932000,2215,3367,621,6.9e-05
EDU_udd_6528,33612,3366,1599,0.000177
HEA_speciale_440269,27268,3366,2880,0.000319
EDU_udd_6262,33723,3364,1672,0.000185
HEA_ICD10_DS760,17234,3364,2567,0.000284
HEA_ICD10_DO845,12720,3363,3356,0.000372
HEA_TU_manual_bin_1,10601,3362,538,6e-05
SOC_ger7_1316535,40952,3361,1362,0.000151
HEA_speciale_808402,31107,3360,3267,0.000362
HEA_speciale_964112,28694,3360,2039,0.000226
HEA_ICD10_DJ942,17985,3358,2213,0.000245
EDU_udd_4510,33538,3356,1599,0.000177
HEA_ICD10_DG238,20752,3356,932,0.000103
HEA_ICD10_DK359A,15147,3356,3185,0.000353
LAB_disco_744100,2896,3355,493,5.5e-05
HEA_ICD10_DH650A,11913,3354,2904,0.000322
HEA_atc_M03AX01,9667,3354,536,5.9e-05
HEA_ICD10_DH910,15276,3353,1859,0.000206
HEA_ICD10_DL908,17050,3353,2124,0.000235
HEA_ICD10_DM191A,14218,3352,1568,0.000174
HEA_ICD10_DZ523,17257,3352,1597,0.000177
HEA_speciale_804579,30185,3350,3303,0.000366
HEA_ICD10_DE032,14703,3349,1716,0.00019
HEA_speciale_193012,27949,3349,2569,0.000285
HEA_speciale_832106,26799,3349,3254,0.00036
EDU_udd_7542,33706,3348,1615,0.000179
HEA_ICD10_DB309,11513,3348,3123,0.000346
EDU_disced_70592515,33095,3347,1559,0.000173
HEA_ICD10_DF526,23353,3346,666,7.4e-05
HEA_ICD10_DS525A,13189,3346,1579,0.000175
LAB_disco08_134300,2192,3346,475,5.3e-05
HEA_ICD10_DE658,17647,3345,1974,0.000219
HEA_ICD10_DD337,13512,3344,1200,0.000133
HEA_ICD10_DK311,14839,3343,2025,0.000224
HEA_ICD10_DK852,15345,3343,1784,0.000198
HEA_speciale_195016,27204,3342,2091,0.000232
HEA_speciale_467536,31532,3341,2824,0.000313
SOC_ger7_1485345,40821,3340,1658,0.000184
HEA_ICD10_DQ610,13163,3339,2233,0.000247
HEA_speciale_240255,30061,3339,1062,0.000118
HEA_ICD10_DI498,12756,3337,2488,0.000276
HEA_ICD10_Y7189,16781,3337,2850,0.000316
EDU_audd_4921,36690,3335,3334,0.000369
HEA_ICD10_DL022R,15731,3335,2023,0.000224
HEA_atc_N06BC01,9354,3334,1670,0.000185
HEA_speciale_040205,27527,3334,2428,0.000269
LAB_branche_77_30000,5304,3334,1719,0.00019
HEA_ICD10_DE105C,15682,3332,1957,0.000217
HEA_speciale_20,28307,3330,2621,0.00029
LAB_nace_316210,4575,3330,676,7.5e-05
HEA_ICD10_DR438C,15292,3329,2116,0.000234
HEA_speciale_443456,29567,3329,3268,0.000362
HEA_ICD10_DO438A,19382,3328,2965,0.000328
HEA_ICD10_DO860A,13562,3327,1951,0.000216
LAB_db07_131000,3441,3327,487,5.4e-05
EDU_audd_3477,36310,3326,3326,0.000368
HEA_speciale_804615,29526,3326,3286,0.000364
LAB_nace_632130,4596,3326,528,5.8e-05
HEA_ICD10_DE512,12526,3325,2090,0.000231
HEA_ICD10_DL282,13595,3325,2390,0.000265
HEA_ICD10_DK000,14448,3324,2442,0.00027
LAB_disco_420000,2846,3322,768,8.5e-05
EDU_audd_645,39421,3321,3321,0.000368
HEA_ICD10_DZ915A,12850,3321,2222,0.000246
LAB_branche_77_39094,5250,3321,625,6.9e-05
EDU_field_582040,35775,3320,3317,0.000367
HEA_speciale_194003,27544,3320,2519,0.000279
EDU_audd_5499,36491,3319,2500,0.000277
EDU_disced_70251210,32868,3318,1813,0.000201
EDU_udd_5709,33499,3316,1649,0.000183
EDU_disced_50952525,32842,3314,1751,0.000194
DEM_statsb_5151,462,3313,1799,0.000199
HEA_ICD10_DD728H,14659,3313,1877,0.000208
HEA_ICD10_DL979A,15252,3312,899,0.0001
HEA_ICD10_DQ664,13375,3311,2688,0.000298
HEA_ICD10_DZ031K5,16299,3311,1983,0.00022
EDU_audd_4269,35943,3310,3307,0.000366
HEA_speciale_890102,27490,3310,3073,0.00034
HEA_atc_D02AB,9059,3309,2576,0.000285
DEM_kom_903,1383,3308,978,0.000108
HEA_ICD10_DO409,13503,3307,2807,0.000311
SOC_frakkod_82,40127,3306,3273,0.000363
HEA_speciale_193130,31164,3305,2460,0.000272
EDU_audd_7420,37434,3303,3303,0.000366
HEA_ICD10_DM840,13212,3303,1909,0.000211
HEA_atc_D09AB01,9698,3303,1055,0.000117
EDU_disced_50306555,33156,3302,2135,0.000236
EDU_udd_7510,34329,3302,1647,0.000182
LAB_disco_411000,2918,3301,1419,0.000157
HEA_ICD10_DT110,13079,3298,3065,0.000339
EDU_udd_5215,33906,3296,1641,0.000182
EDU_udd_4118,34582,3294,1512,0.000167
HEA_ICD10_DN410,12570,3294,2563,0.000284
HEA_ICD10_DL028,14802,3293,2530,0.00028
HEA_speciale_467551,31488,3293,2654,0.000294
SOC_ger7_1180546,40752,3293,1469,0.000163
SOC_ger7_1398585,40484,3293,1529,0.000169
EDU_udd_7045,33394,3292,1613,0.000179
HEA_speciale_808157,26860,3289,2635,0.000292
LAB_branche_77_62222,5281,3287,508,5.6e-05
LAB_disco_742100,2827,3285,775,8.6e-05
HEA_speciale_961322,29792,3284,1583,0.000175
LAB_disco_742400,2941,3284,339,3.8e-05
EDU_audd_1174,36902,3283,3281,0.000363
LAB_tilstand_kode_12520,6180,3283,554,6.1e-05
SOC_ger7_2110010,41099,3283,3250,0.00036
HEA_ICD10_DD292,13146,3282,2327,0.000258
HEA_ICD10_DS898,14886,3282,2178,0.000241
SOC_ger7_1410717,40706,3281,1378,0.000153
EDU_field_355020,32601,3280,1858,0.000206
HEA_speciale_255011,27505,3278,2719,0.000301
HEA_speciale_467521,31430,3278,2898,0.000321
HEA_ICD10_DM530,15810,3277,2557,0.000283
HEA_ICD10_DM889,14337,3277,1022,0.000113
HEA_ICD10_DR33,18414,3277,2849,0.000316
HEA_speciale_552150,28008,3277,2216,0.000245
EDU_udd_5594,33946,3276,1638,0.000181
HEA_speciale_482907,28036,3276,3119,0.000345
HEA_ICD10_DG509,17058,3275,2204,0.000244
HEA_speciale_215001,27644,3275,3017,0.000334
EDU_udd_7636,34288,3274,1636,0.000181
HEA_ICD10_DT252A,14048,3274,2539,0.000281
EDU_grade_7_scale_26,39106,3273,3272,0.000362
HEA_ICD10_DN813A,12340,3272,1582,0.000175
EDU_disced_70759510,33037,3271,1463,0.000162
HEA_ICD10_DC857,14814,3271,853,9.4e-05
EDU_udd_7605,33835,3270,1605,0.000178
SOC_revoke_license_days_Q9,41231,3269,3097,0.000343
HEA_ICD10_DZ871,14581,3267,2517,0.000279
HEA_speciale_032185,27017,3267,3170,0.000351
HEA_ICD10_DL022Q,11227,3266,2126,0.000235
HEA_ICD10_DZ071A,13796,3266,951,0.000105
LAB_tilstand_kode_7045,6164,3263,743,8.2e-05
HEA_atc_L04AD02,9843,3262,285,3.2e-05
HEA_ICD10_DZ855,11532,3261,1815,0.000201
HEA_speciale_195000,29900,3261,3057,0.000339
HEA_speciale_204142,28830,3261,2584,0.000286
LAB_nace_212310,4633,3259,589,6.5e-05
HEA_ICD10_DQ871E,12125,3258,193,2.1e-05
EDU_audd_4484,36624,3256,3256,0.000361
HEA_ICD10_DM314,18082,3256,238,2.6e-05
HEA_ICD10_DB009,12966,3255,2462,0.000273
EDU_udd_5870,33881,3254,1581,0.000175
HEA_ICD10_DD117,16119,3254,1672,0.000185
HEA_ICD10_DD381,13176,3254,2306,0.000255
HEA_ICD10_DF3310,18280,3254,267,3e-05
HEA_ICD10_DZ082B,13895,3254,486,5.4e-05
LAB_disco08_313100,2141,3254,383,4.2e-05
HEA_ICD10_DM839,16702,3253,2168,0.00024
HEA_ICD10_DN053,14206,3252,338,3.7e-05
HEA_speciale_443164,29186,3252,3095,0.000343
HEA_speciale_443165,29215,3251,3095,0.000343
HEA_speciale_458064,27021,3249,2204,0.000244
HEA_ICD10_DM229,11750,3248,2698,0.000299
HEA_ICD10_DM703,15724,3247,2378,0.000263
HEA_speciale_491430,29172,3245,2426,0.000269
HEA_speciale_514553,29822,3244,3090,0.000342
HEA_ICD10_DM301,18504,3243,332,3.7e-05
HEA_speciale_804612,29263,3243,3209,0.000355
SOC_ger7_3610105,40884,3240,2216,0.000245
EDU_disced_60256010,32915,3239,2138,0.000237
EDU_ects_Q76,32239,3239,2983,0.00033
EDU_audd_5331,36955,3237,2791,0.000309
HEA_ICD10_DH439,12539,3237,2595,0.000287
SOC_ger7_3810208,40432,3237,1707,0.000189
HEA_ICD10_DJ101,12151,3236,2767,0.000306
HEA_ICD10_DG239,16250,3235,1337,0.000148
HEA_ICD10_DJ390,17793,3233,2033,0.000225
EDU_audd_4732,35924,3232,3225,0.000357
EDU_audd_7413,36059,3229,3229,0.000358
HEA_ICD10_DQ828F,12399,3228,300,3.3e-05
EDU_audd_2489,36844,3227,3227,0.000357
HEA_ICD10_DZ118,15249,3227,2679,0.000297
HEA_ICD10_DE889,16625,3226,2171,0.00024
HEA_ICD10_DF601,24097,3226,338,3.7e-05
HEA_ICD10_DO449,18301,3225,2553,0.000283
HEA_ICD10_DZ081I,21054,3225,1328,0.000147
HEA_ICD10_DT222B,12155,3224,2509,0.000278
SOC_ger7_1292510,40563,3224,1033,0.000114
