code,description
HEA_atc_L01CD03,paclitaxel poliglumex
HEA_atc_L01CD04,cabazitaxel
HEA_atc_L01CE,Topoisomerase 1 (TOP1) inhibitors
HEA_atc_L01CE01,topotecan
HEA_atc_L01CE02,irinotecan
HEA_atc_L01CE03,etirinotecan pegol
HEA_atc_L01CE04,belotecan
HEA_atc_L01CX,Other plant alkaloids and natural products
HEA_atc_L01CX01,trabectedin
HEA_atc_L01D,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES
HEA_atc_L01DA,Actinomycines
HEA_atc_L01DA01,dactinomycin
HEA_atc_L01DB,Anthracyclines and related substances
HEA_atc_L01DB01,doxorubicin
HEA_atc_L01DB02,daunorubicin
HEA_atc_L01DB03,epirubicin
HEA_atc_L01DB04,aclarubicin
HEA_atc_L01DB05,zorubicin
HEA_atc_L01DB06,idarubicin
HEA_atc_L01DB07,mitoxantrone
HEA_atc_L01DB08,pirarubicin
HEA_atc_L01DB09,valrubicin
HEA_atc_L01DB10,amrubicin
HEA_atc_L01DB11,pixantrone
HEA_atc_L01DC,Other cytotoxic antibiotics
HEA_atc_L01DC01,bleomycin
HEA_atc_L01DC02,plicamycin
HEA_atc_L01DC03,mitomycin
HEA_atc_L01DC04,ixabepilone
HEA_atc_L01E,PROTEIN KINASE INHIBITORS
HEA_atc_L01EA,BCR-ABL tyrosine kinase inhibitors
HEA_atc_L01EA01,imatinib
HEA_atc_L01EA02,dasatinib
HEA_atc_L01EA03,nilotinib
HEA_atc_L01EA04,bosutinib
HEA_atc_L01EA05,ponatinib
HEA_atc_L01EB,Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors
HEA_atc_L01EB01,gefitinib
HEA_atc_L01EB02,erlotinib
HEA_atc_L01EB03,afatinib
HEA_atc_L01EB04,osimertinib
HEA_atc_L01EB05,rociletinib
HEA_atc_L01EB06,olmutinib
HEA_atc_L01EB07,dacomitinib
HEA_atc_L01EB08,icotinib
HEA_atc_L01EC,B-Raf serine-threonine kinase (BRAF) inhibitors
HEA_atc_L01EC01,vemurafenib
HEA_atc_L01EC02,dabrafenib
HEA_atc_L01EC03,encorafenib
HEA_atc_L01ED,Anaplastic lymphoma kinase (ALK) inhibitors
HEA_atc_L01ED01,crizotinib
HEA_atc_L01ED02,ceritinib
HEA_atc_L01ED03,alectinib
HEA_atc_L01ED04,brigatinib
HEA_atc_L01ED05,lorlatinib
HEA_atc_L01EE,Mitogen-activated protein kinase (MEK) inhibitors
HEA_atc_L01EE01,trametinib
HEA_atc_L01EE02,cobimetinib
HEA_atc_L01EE03,binimetinib
HEA_atc_L01EE04,selumetinib
HEA_atc_L01EF,Cyclin-dependent kinase (CDK) inhibitors
HEA_atc_L01EF01,palbociclib
HEA_atc_L01EF02,ribociclib
HEA_atc_L01EF03,abemaciclib
HEA_atc_L01EG,Mammalian target of rapamycin (mTOR) kinase inhibitors
HEA_atc_L01EG01,temsirolimus
HEA_atc_L01EG02,everolimus
HEA_atc_L01EG03,ridaforolimus
HEA_atc_L01EH,Human epidermal growth factor receptor 2 (HER2) tyrosine kinase inhibitors
HEA_atc_L01EH01,lapatinib
HEA_atc_L01EH02,neratinib
HEA_atc_L01EH03,tucatinib
HEA_atc_L01EJ,Janus-associated kinase (JAK) inhibitors
HEA_atc_L01EJ01,ruxolitinib
HEA_atc_L01EJ02,fedratinib
HEA_atc_L01EK,Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors
HEA_atc_L01EK01,axitinib
HEA_atc_L01EK02,cediranib
HEA_atc_L01EK03,tivozanib
HEA_atc_L01EL,Bruton's tyrosine kinase (BTK) inhibitors
HEA_atc_L01EL01,ibrutinib
HEA_atc_L01EL02,acalabrutinib
HEA_atc_L01EL03,zanubrutinib
HEA_atc_L01EM,Phosphatidylinositol-3-kinase (Pi3K) inhibitors
HEA_atc_L01EM01,idelalisib
HEA_atc_L01EM02,copanlisib
HEA_atc_L01EM03,alpelisib
HEA_atc_L01EM04,duvelisib
HEA_atc_L01EX,Other protein kinase inhibitors
HEA_atc_L01EX01,sunitinib
HEA_atc_L01EX02,sorafenib
HEA_atc_L01EX03,pazopanib
HEA_atc_L01EX04,vandetanib
HEA_atc_L01EX05,regorafenib
HEA_atc_L01EX06,masitinib
HEA_atc_L01EX07,cabozantinib
HEA_atc_L01EX08,lenvatinib
HEA_atc_L01EX09,nintedanib
HEA_atc_L01EX10,midostaurin
HEA_atc_L01EX11,quizartinib
HEA_atc_L01EX12,larotrectinib
HEA_atc_L01EX13,gilteritinib
HEA_atc_L01EX14,entrectinib
HEA_atc_L01EX15,pexidartinib
HEA_atc_L01EX16,erdafitinib
HEA_atc_L01EX17,capmatinib
HEA_atc_L01EX18,avapritinib
HEA_atc_L01EX19,ripretinib
HEA_atc_L01EX20,pemigatinib
HEA_atc_L01EX21,tepotinib
HEA_atc_L01X,OTHER ANTINEOPLASTIC AGENTS
HEA_atc_L01XA,Platinum compounds
HEA_atc_L01XA01,cisplatin
HEA_atc_L01XA02,carboplatin
HEA_atc_L01XA03,oxaliplatin
HEA_atc_L01XA04,satraplatin
HEA_atc_L01XA05,polyplatillen
HEA_atc_L01XB,Methylhydrazines
HEA_atc_L01XB01,procarbazine
HEA_atc_L01XC,Monoclonal antibodies
HEA_atc_L01XC01,edrecolomab
HEA_atc_L01XC02,rituximab
HEA_atc_L01XC03,trastuzumab
HEA_atc_L01XC05,gemtuzumab ozogamicin
HEA_atc_L01XC06,cetuximab
HEA_atc_L01XC07,bevacizumab
HEA_atc_L01XC08,panitumumab
HEA_atc_L01XC09,catumaxomab
HEA_atc_L01XC10,ofatumumab
HEA_atc_L01XC11,ipilimumab
HEA_atc_L01XC12,brentuximab vedotin
HEA_atc_L01XC13,pertuzumab
HEA_atc_L01XC14,trastuzumab emtansine
HEA_atc_L01XC15,obinutuzumab
HEA_atc_L01XC16,dinutuximab beta
HEA_atc_L01XC17,nivolumab
HEA_atc_L01XC18,pembrolizumab
HEA_atc_L01XC19,blinatumomab
HEA_atc_L01XC21,ramucirumab
HEA_atc_L01XC22,necitumumab
HEA_atc_L01XC23,elotuzumab
HEA_atc_L01XC24,daratumumab
HEA_atc_L01XC25,mogamulizumab
HEA_atc_L01XC26,inotuzumab ozogamicin
HEA_atc_L01XC27,olaratumab
HEA_atc_L01XC28,durvalumab
HEA_atc_L01XC29,bermekimab
HEA_atc_L01XC31,avelumab
HEA_atc_L01XC32,atezolizumab
HEA_atc_L01XC33,cemiplimab
HEA_atc_L01XC34,moxetumomab pasudotox
HEA_atc_L01XC35,tafasitamab
HEA_atc_L01XC36,enfortumab vedotin
HEA_atc_L01XC37,polatuzumab vedotin
HEA_atc_L01XC38,isatuximab
HEA_atc_L01XC39,belantamab mafodotin
HEA_atc_L01XC40,dostarlimab
HEA_atc_L01XC41,trastuzumab deruxtecan
HEA_atc_L01XD,Sensitizers used in photodynamic/radiation therapy
HEA_atc_L01XD01,porfimer sodium
HEA_atc_L01XD03,methyl aminolevulinate
HEA_atc_L01XD04,aminolevulinic acid
HEA_atc_L01XD05,temoporfin
HEA_atc_L01XD06,efaproxiral
HEA_atc_L01XD07,padeliporfin
HEA_atc_L01XF,Retinoids for cancer treatment
HEA_atc_L01XF01,tretinoin
HEA_atc_L01XF02,alitretinoin
HEA_atc_L01XF03,bexarotene
HEA_atc_L01XG,Proteasome inhibitors
HEA_atc_L01XG01,bortezomib
HEA_atc_L01XG02,carfilzomib
HEA_atc_L01XG03,ixazomib
HEA_atc_L01XH,Histone deacetylase (HDAC) inhibitors
HEA_atc_L01XH01,vorinostat
HEA_atc_L01XH02,romidepsin
HEA_atc_L01XH03,panobinostat
HEA_atc_L01XH04,belinostat
HEA_atc_L01XH05,entinostat
HEA_atc_L01XJ,Hedgehog pathway inhibitors
HEA_atc_L01XJ01,vismodegib
HEA_atc_L01XJ02,sonidegib
HEA_atc_L01XJ03,glasdegib
HEA_atc_L01XK,Poly (ADP-ribose) polymerase (PARP) inhibitors
HEA_atc_L01XK01,olaparib
HEA_atc_L01XK02,niraparib
HEA_atc_L01XK03,rucaparib
HEA_atc_L01XK04,talazoparib
HEA_atc_L01XK05,veliparib
HEA_atc_L01XX,Other antineoplastic agents
HEA_atc_L01XX01,amsacrine
HEA_atc_L01XX02,asparaginase
HEA_atc_L01XX03,altretamine
HEA_atc_L01XX05,hydroxycarbamide
HEA_atc_L01XX07,lonidamine
HEA_atc_L01XX08,pentostatin
HEA_atc_L01XX10,masoprocol
HEA_atc_L01XX11,estramustine
HEA_atc_L01XX16,mitoguazone
HEA_atc_L01XX18,tiazofurine
HEA_atc_L01XX23,mitotane
HEA_atc_L01XX24,pegaspargase
HEA_atc_L01XX27,arsenic trioxide
HEA_atc_L01XX29,denileukin diftitox
HEA_atc_L01XX33,celecoxib
HEA_atc_L01XX35,anagrelide
HEA_atc_L01XX36,oblimersen
HEA_atc_L01XX37,sitimagene ceradenovec
HEA_atc_L01XX40,omacetaxine mepesuccinate
HEA_atc_L01XX41,eribulin
HEA_atc_L01XX44,aflibercept
HEA_atc_L01XX51,talimogene laherparepvec
HEA_atc_L01XX52,venetoclax
HEA_atc_L01XX53,vosaroxin
HEA_atc_L01XX57,plitidepsin
HEA_atc_L01XX58,epacadostat
HEA_atc_L01XX59,enasidenib
HEA_atc_L01XX62,ivosidenib
HEA_atc_L01XX66,selinexor
HEA_atc_L01XX67,tagraxofusp
HEA_atc_L01XX69,lurbinectedin
HEA_atc_L01XX70,axicabtagene ciloleucel
HEA_atc_L01XX71,tisagenlecleucel
HEA_atc_L01XY,Combinations of antineoplastic agents
HEA_atc_L01XY01,cytarabine and daunorubicin
HEA_atc_L01XY02,pertuzumab and trastuzumab
HEA_atc_L02,ENDOCRINE THERAPY
HEA_atc_L02A,HORMONES AND RELATED AGENTS
HEA_atc_L02AA,Estrogens
HEA_atc_L02AA01,diethylstilbestrol
HEA_atc_L02AA02,polyestradiol phosphate
HEA_atc_L02AA03,ethinylestradiol
HEA_atc_L02AA04,fosfestrol
HEA_atc_L02AB,Progestogens
HEA_atc_L02AB01,megestrol
HEA_atc_L02AB02,medroxyprogesterone
HEA_atc_L02AB03,gestonorone
HEA_atc_L02AE,Gonadotropin releasing hormone analogues
HEA_atc_L02AE01,buserelin
HEA_atc_L02AE02,leuprorelin
HEA_atc_L02AE03,goserelin
HEA_atc_L02AE04,triptorelin
HEA_atc_L02AE05,histrelin
HEA_atc_L02AE51,leuprorelin and bicalutamide
HEA_atc_L02AX,Other hormones
HEA_atc_L02B,HORMONE ANTAGONISTS AND RELATED AGENTS
HEA_atc_L02BA,Anti-estrogens
HEA_atc_L02BA01,tamoxifen
HEA_atc_L02BA02,toremifene
HEA_atc_L02BA03,fulvestrant
HEA_atc_L02BB,Anti-androgens
HEA_atc_L02BB01,flutamide
HEA_atc_L02BB02,nilutamide
HEA_atc_L02BB03,bicalutamide
HEA_atc_L02BB04,enzalutamide
HEA_atc_L02BB05,apalutamide
HEA_atc_L02BB06,darolutamide
HEA_atc_L02BG,Aromatase inhibitors
HEA_atc_L02BG01,aminoglutethimide
HEA_atc_L02BG02,formestane
HEA_atc_L02BG03,anastrozole
HEA_atc_L02BG04,letrozole
HEA_atc_L02BG05,vorozole
HEA_atc_L02BG06,exemestane
HEA_atc_L02BX,Other hormone antagonists and related agents
HEA_atc_L02BX01,abarelix
HEA_atc_L02BX02,degarelix
HEA_atc_L02BX03,abiraterone
HEA_atc_L03,IMMUNOSTIMULANTS
HEA_atc_L03A,IMMUNOSTIMULANTS
HEA_atc_L03AA,Colony stimulating factors
HEA_atc_L03AA02,filgrastim
HEA_atc_L03AA03,molgramostim
HEA_atc_L03AA09,sargramostim
HEA_atc_L03AA10,lenograstim
HEA_atc_L03AA12,ancestim
HEA_atc_L03AA13,pegfilgrastim
HEA_atc_L03AA14,lipegfilgrastim
HEA_atc_L03AA15,balugrastim
HEA_atc_L03AA16,empegfilgrastim
HEA_atc_L03AA17,pegteograstim
HEA_atc_L03AB,Interferons
HEA_atc_L03AB01,interferon alfa natural
HEA_atc_L03AB02,interferon beta natural
HEA_atc_L03AB03,interferon gamma
HEA_atc_L03AB04,interferon alfa-2a
HEA_atc_L03AB05,interferon alfa-2b
HEA_atc_L03AB06,interferon alfa-n1
HEA_atc_L03AB07,interferon beta-1a
HEA_atc_L03AB08,interferon beta-1b
HEA_atc_L03AB09,interferon alfacon-1
HEA_atc_L03AB10,peginterferon alfa-2b
HEA_atc_L03AB11,peginterferon alfa-2a
HEA_atc_L03AB12,albinterferon alfa-2b
HEA_atc_L03AB13,peginterferon beta-1a
HEA_atc_L03AB14,cepeginterferon alfa-2b
HEA_atc_L03AB15,ropeginterferon alfa-2b
HEA_atc_L03AB60,"peginterferon alfa-2b, combinations"
HEA_atc_L03AB61,"peginterferon alfa-2a, combinations"
HEA_atc_L03AC,Interleukins
HEA_atc_L03AC01,aldesleukin
HEA_atc_L03AC02,oprelvekin
HEA_atc_L03AX,Other immunostimulants
HEA_atc_L03AX01,lentinan
HEA_atc_L03AX02,roquinimex
HEA_atc_L03AX03,BCG vaccine
HEA_atc_L03AX04,pegademase
HEA_atc_L03AX05,pidotimod
HEA_atc_L03AX07,poly I:C
HEA_atc_L03AX08,poly ICLC
HEA_atc_L03AX09,thymopentin
HEA_atc_L03AX10,immunocyanin
HEA_atc_L03AX11,tasonermin
HEA_atc_L03AX12,melanoma vaccine
HEA_atc_L03AX13,glatiramer acetate
HEA_atc_L03AX14,histamine dihydrochloride
HEA_atc_L03AX15,mifamurtide
HEA_atc_L03AX16,plerixafor
HEA_atc_L03AX17,sipuleucel-T
HEA_atc_L03AX18,cridanimod
HEA_atc_L03AX19,dasiprotimut-T
HEA_atc_L03AX21,elapegademase
HEA_atc_L04,IMMUNOSUPPRESSANTS
HEA_atc_L04A,IMMUNOSUPPRESSANTS
HEA_atc_L04AA,Selective immunosuppressants
HEA_atc_L04AA02,muromonab-CD3
HEA_atc_L04AA03,antilymphocyte immunoglobulin (horse)
HEA_atc_L04AA04,antithymocyte immunoglobulin (rabbit)
HEA_atc_L04AA06,mycophenolic acid
HEA_atc_L04AA10,sirolimus
HEA_atc_L04AA13,leflunomide
HEA_atc_L04AA15,alefacept
HEA_atc_L04AA18,everolimus
HEA_atc_L04AA19,gusperimus
HEA_atc_L04AA21,efalizumab
HEA_atc_L04AA22,abetimus
HEA_atc_L04AA23,natalizumab
HEA_atc_L04AA24,abatacept
HEA_atc_L04AA25,eculizumab
HEA_atc_L04AA26,belimumab
HEA_atc_L04AA27,fingolimod
HEA_atc_L04AA28,belatacept
HEA_atc_L04AA29,tofacitinib
HEA_atc_L04AA31,teriflunomide
HEA_atc_L04AA32,apremilast
HEA_atc_L04AA33,vedolizumab
HEA_atc_L04AA34,alemtuzumab
HEA_atc_L04AA35,begelomab
HEA_atc_L04AA36,ocrelizumab
HEA_atc_L04AA37,baricitinib
HEA_atc_L04AA38,ozanimod
HEA_atc_L04AA39,emapalumab
HEA_atc_L04AA40,cladribine
HEA_atc_L04AA41,imlifidase
HEA_atc_L04AA42,siponimod
HEA_atc_L04AA43,ravulizumab
HEA_atc_L04AA44,upadacitinib
HEA_atc_L04AA45,filgotinib
HEA_atc_L04AA46,itacitinib
HEA_atc_L04AA47,inebilizumab
HEA_atc_L04AB,Tumor necrosis factor alpha (TNF-alpha) inhibitors
HEA_atc_L04AB01,etanercept
HEA_atc_L04AB02,infliximab
HEA_atc_L04AB03,afelimomab
HEA_atc_L04AB04,adalimumab
HEA_atc_L04AB05,certolizumab pegol
HEA_atc_L04AB06,golimumab
HEA_atc_L04AB07,opinercept
HEA_atc_L04AC,Interleukin inhibitors
HEA_atc_L04AC01,daclizumab
HEA_atc_L04AC02,basiliximab
HEA_atc_L04AC03,anakinra
HEA_atc_L04AC04,rilonacept
HEA_atc_L04AC05,ustekinumab
HEA_atc_L04AC07,tocilizumab
HEA_atc_L04AC08,canakinumab
HEA_atc_L04AC09,briakinumab
HEA_atc_L04AC10,secukinumab
HEA_atc_L04AC11,siltuximab
HEA_atc_L04AC12,brodalumab
HEA_atc_L04AC13,ixekizumab
HEA_atc_L04AC14,sarilumab
HEA_atc_L04AC15,sirukumab
HEA_atc_L04AC16,guselkumab
HEA_atc_L04AC17,tildrakizumab
HEA_atc_L04AC18,risankizumab
HEA_atc_L04AC19,satralizumab
HEA_atc_L04AD,Calcineurin inhibitors
HEA_atc_L04AD01,ciclosporin
HEA_atc_L04AD02,tacrolimus
HEA_atc_L04AD03,voclosporin
HEA_atc_L04AX,Other immunosuppressants
HEA_atc_L04AX01,azathioprine
HEA_atc_L04AX02,thalidomide
HEA_atc_L04AX03,methotrexate
HEA_atc_L04AX04,lenalidomide
HEA_atc_L04AX05,pirfenidone
HEA_atc_L04AX06,pomalidomide
HEA_atc_L04AX07,dimethyl fumarate
HEA_atc_L04AX08,darvadstrocel
HEA_atc_M,MUSCULO-SKELETAL SYSTEM
HEA_atc_M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS
HEA_atc_M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
HEA_atc_M01AA,Butylpyrazolidines
HEA_atc_M01AA01,phenylbutazone
HEA_atc_M01AA02,mofebutazone
HEA_atc_M01AA03,oxyphenbutazone
HEA_atc_M01AA05,clofezone
HEA_atc_M01AA06,kebuzone
HEA_atc_M01AB,Acetic acid derivatives and related substances
HEA_atc_M01AB01,indometacin
HEA_atc_M01AB02,sulindac
HEA_atc_M01AB03,tolmetin
HEA_atc_M01AB04,zomepirac
HEA_atc_M01AB05,diclofenac
HEA_atc_M01AB06,alclofenac
HEA_atc_M01AB07,bumadizone
HEA_atc_M01AB08,etodolac
HEA_atc_M01AB09,lonazolac
HEA_atc_M01AB10,fentiazac
HEA_atc_M01AB11,acemetacin
HEA_atc_M01AB12,difenpiramide
HEA_atc_M01AB13,oxametacin
HEA_atc_M01AB14,proglumetacin
HEA_atc_M01AB15,ketorolac
HEA_atc_M01AB16,aceclofenac
HEA_atc_M01AB17,bufexamac
HEA_atc_M01AB51,"indometacin, combinations"
HEA_atc_M01AB55,"diclofenac, combinations"
HEA_atc_M01AC,Oxicams
HEA_atc_M01AC01,piroxicam
HEA_atc_M01AC02,tenoxicam
HEA_atc_M01AC04,droxicam
HEA_atc_M01AC05,lornoxicam
HEA_atc_M01AC06,meloxicam
HEA_atc_M01AC56,"meloxicam, combinations"
HEA_atc_M01AE,Propionic acid derivatives
HEA_atc_M01AE01,ibuprofen
HEA_atc_M01AE02,naproxen
HEA_atc_M01AE03,ketoprofen
HEA_atc_M01AE04,fenoprofen
HEA_atc_M01AE05,fenbufen
HEA_atc_M01AE06,benoxaprofen
HEA_atc_M01AE07,suprofen
HEA_atc_M01AE08,pirprofen
HEA_atc_M01AE09,flurbiprofen
HEA_atc_M01AE10,indoprofen
HEA_atc_M01AE11,tiaprofenic acid
HEA_atc_M01AE12,oxaprozin
HEA_atc_M01AE13,ibuproxam
HEA_atc_M01AE14,dexibuprofen
HEA_atc_M01AE15,flunoxaprofen
HEA_atc_M01AE16,alminoprofen
HEA_atc_M01AE17,dexketoprofen
HEA_atc_M01AE18,naproxcinod
HEA_atc_M01AE51,"ibuprofen, combinations"
HEA_atc_M01AE52,naproxen and esomeprazole
HEA_atc_M01AE53,"ketoprofen, combinations"
HEA_atc_M01AE56,naproxen and misoprostol
HEA_atc_M01AG,Fenamates
HEA_atc_M01AG01,mefenamic acid
HEA_atc_M01AG02,tolfenamic acid
HEA_atc_M01AG03,flufenamic acid
HEA_atc_M01AG04,meclofenamic acid
HEA_atc_M01AH,Coxibs
HEA_atc_M01AH01,celecoxib
HEA_atc_M01AH02,rofecoxib
HEA_atc_M01AH03,valdecoxib
HEA_atc_M01AH04,parecoxib
HEA_atc_M01AH05,etoricoxib
HEA_atc_M01AH06,lumiracoxib
HEA_atc_M01AH07,polmacoxib
HEA_atc_M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids"
HEA_atc_M01AX01,nabumetone
HEA_atc_M01AX02,niflumic acid
HEA_atc_M01AX04,azapropazone
HEA_atc_M01AX05,glucosamine
HEA_atc_M01AX07,benzydamine
HEA_atc_M01AX12,glucosaminoglycan polysulfate
HEA_atc_M01AX13,proquazone
HEA_atc_M01AX14,orgotein
HEA_atc_M01AX17,nimesulide
HEA_atc_M01AX18,feprazone
HEA_atc_M01AX21,diacerein
HEA_atc_M01AX22,morniflumate
HEA_atc_M01AX23,tenidap
HEA_atc_M01AX24,oxaceprol
HEA_atc_M01AX25,chondroitin sulfate
HEA_atc_M01AX26,"avocado and soyabean oil, unsaponifiables"
HEA_atc_M01AX68,"feprazone, combinations"
HEA_atc_M01B,ANTIINFLAMMATORY/ANTIRHEUMATIC AGENTS IN COMBINATION
HEA_atc_M01BA,Antiinflammatory/antirheumatic agents in combination with corticosteroids
HEA_atc_M01BA01,phenylbutazone and corticosteroids
HEA_atc_M01BA02,dipyrocetyl and corticosteroids
HEA_atc_M01BA03,acetylsalicylic acid and corticosteroids
HEA_atc_M01BX,Other antiinflammatory/antirheumatic agents in combination with other drugs
HEA_atc_M01C,SPECIFIC ANTIRHEUMATIC AGENTS
HEA_atc_M01CA,Quinolines
HEA_atc_M01CA03,oxycinchophen
HEA_atc_M01CB,Gold preparations
HEA_atc_M01CB01,sodium aurothiomalate
HEA_atc_M01CB02,sodium aurotiosulfate
HEA_atc_M01CB03,auranofin
HEA_atc_M01CB04,aurothioglucose
HEA_atc_M01CB05,aurotioprol
HEA_atc_M01CC,Penicillamine and similar agents
HEA_atc_M01CC01,penicillamine
HEA_atc_M01CC02,bucillamine
HEA_atc_M01CX,Other specific antirheumatic agents
HEA_atc_M02,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN
HEA_atc_M02A,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN
HEA_atc_M02AA,"Antiinflammatory preparations, non-steroids for topical use"
HEA_atc_M02AA01,phenylbutazone
HEA_atc_M02AA02,mofebutazone
HEA_atc_M02AA03,clofezone
HEA_atc_M02AA04,oxyphenbutazone
HEA_atc_M02AA05,benzydamine
HEA_atc_M02AA06,etofenamate
HEA_atc_M02AA07,piroxicam
HEA_atc_M02AA08,felbinac
HEA_atc_M02AA09,bufexamac
HEA_atc_M02AA10,ketoprofen
HEA_atc_M02AA11,bendazac
HEA_atc_M02AA12,naproxen
HEA_atc_M02AA13,ibuprofen
HEA_atc_M02AA14,fentiazac
HEA_atc_M02AA15,diclofenac
HEA_atc_M02AA16,feprazone
HEA_atc_M02AA17,niflumic acid
HEA_atc_M02AA18,meclofenamic acid
HEA_atc_M02AA19,flurbiprofen
HEA_atc_M02AA21,tolmetin
HEA_atc_M02AA22,suxibuzone
HEA_atc_M02AA23,indometacin
HEA_atc_M02AA24,nifenazone
HEA_atc_M02AA25,aceclofenac
HEA_atc_M02AA26,nimesulide
HEA_atc_M02AA27,dexketoprofen
HEA_atc_M02AA28,piketoprofen
HEA_atc_M02AA29,esflurbiprofen
HEA_atc_M02AB,Capsaicin and similar agents
HEA_atc_M02AB01,capsaicin
HEA_atc_M02AB02,zucapsaicin
HEA_atc_M02AC,Preparations with salicylic acid derivatives
HEA_atc_M02AX,Other topical products for joint and muscular pain
HEA_atc_M02AX02,tolazoline
HEA_atc_M02AX03,dimethyl sulfoxide
HEA_atc_M02AX05,idrocilamide
HEA_atc_M02AX06,tolperisone
HEA_atc_M02AX10,various
HEA_atc_M03,MUSCLE RELAXANTS
HEA_atc_M03A,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS"
HEA_atc_M03AA,Curare alkaloids
HEA_atc_M03AA01,alcuronium
HEA_atc_M03AA02,tubocurarine
HEA_atc_M03AA04,dimethyltubocurarine
HEA_atc_M03AB,Choline derivatives
HEA_atc_M03AB01,suxamethonium
HEA_atc_M03AC,Other quaternary ammonium compounds
HEA_atc_M03AC01,pancuronium
HEA_atc_M03AC02,gallamine
HEA_atc_M03AC03,vecuronium
HEA_atc_M03AC04,atracurium
HEA_atc_M03AC05,hexafluronium
HEA_atc_M03AC06,pipecuronium bromide
HEA_atc_M03AC07,doxacurium chloride
HEA_atc_M03AC08,fazadinium bromide
HEA_atc_M03AC09,rocuronium bromide
HEA_atc_M03AC10,mivacurium chloride
HEA_atc_M03AC11,cisatracurium
HEA_atc_M03AX,"Other muscle relaxants, peripherally acting agents"
HEA_atc_M03AX01,botulinum toxin
HEA_atc_M03B,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
HEA_atc_M03BA,Carbamic acid esters
HEA_atc_M03BA01,phenprobamate
HEA_atc_M03BA02,carisoprodol
HEA_atc_M03BA03,methocarbamol
HEA_atc_M03BA04,styramate
HEA_atc_M03BA05,febarbamate
HEA_atc_M03BA51,"phenprobamate, combinations excl. psycholeptics"
HEA_atc_M03BA52,"carisoprodol, combinations excl. psycholeptics"
HEA_atc_M03BA53,"methocarbamol, combinations excl. psycholeptics"
HEA_atc_M03BA71,"phenprobamate, combinations with psycholeptics"
HEA_atc_M03BA72,"carisoprodol, combinations with psycholeptics"
HEA_atc_M03BA73,"methocarbamol, combinations with psycholeptics"
HEA_atc_M03BB,"Oxazol, thiazine, and triazine derivatives"
HEA_atc_M03BB02,chlormezanone
HEA_atc_M03BB03,chlorzoxazone
HEA_atc_M03BB52,"chlormezanone, combinations excl. psycholeptics"
HEA_atc_M03BB53,"chlorzoxazone, combinations excl. psycholeptics"
HEA_atc_M03BB72,"chlormezanone, combinations with psycholeptics"
HEA_atc_M03BB73,"chlorzoxazone, combinations with psycholeptics"
HEA_atc_M03BC,"Ethers, chemically close to antihistamines"
HEA_atc_M03BC01,orphenadrine (citrate)
HEA_atc_M03BC51,"orphenadrine, combinations"
HEA_atc_M03BX,Other centrally acting agents
HEA_atc_M03BX01,baclofen
HEA_atc_M03BX02,tizanidine
HEA_atc_M03BX03,pridinol
HEA_atc_M03BX04,tolperisone
HEA_atc_M03BX05,thiocolchicoside
HEA_atc_M03BX06,mephenesin
HEA_atc_M03BX07,tetrazepam
HEA_atc_M03BX08,cyclobenzaprine
HEA_atc_M03BX09,eperisone
HEA_atc_M03BX30,fenyramidol
HEA_atc_M03BX55,"thiocolchicoside, combinations"
HEA_atc_M03C,"MUSCLE RELAXANTS, DIRECTLY ACTING AGENTS"
HEA_atc_M03CA,Dantrolene and derivatives
HEA_atc_M03CA01,dantrolene
HEA_atc_M04,ANTIGOUT PREPARATIONS
HEA_atc_M04A,ANTIGOUT PREPARATIONS
HEA_atc_M04AA,Preparations inhibiting uric acid production
HEA_atc_M04AA01,allopurinol
HEA_atc_M04AA02,tisopurine
HEA_atc_M04AA03,febuxostat
HEA_atc_M04AA51,"allopurinol, combinations"
HEA_atc_M04AB,Preparations increasing uric acid excretion
HEA_atc_M04AB01,probenecid
HEA_atc_M04AB02,sulfinpyrazone
HEA_atc_M04AB03,benzbromarone
HEA_atc_M04AB04,isobromindione
HEA_atc_M04AB05,lesinurad
HEA_atc_M04AC,Preparations with no effect on uric acid metabolism
HEA_atc_M04AC01,colchicine
HEA_atc_M04AC02,cinchophen
HEA_atc_M04AX,Other antigout preparations
HEA_atc_M04AX01,urate oxidase
HEA_atc_M04AX02,pegloticase
HEA_atc_M05,DRUGS FOR TREATMENT OF BONE DISEASES
HEA_atc_M05B,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION
HEA_atc_M05BA,Bisphosphonates
HEA_atc_M05BA01,etidronic acid
HEA_atc_M05BA02,clodronic acid
HEA_atc_M05BA03,pamidronic acid
HEA_atc_M05BA04,alendronic acid
HEA_atc_M05BA05,tiludronic acid
HEA_atc_M05BA06,ibandronic acid
HEA_atc_M05BA07,risedronic acid
