code,description
EDU_udd_6566,"Asienstudier, Tibetologi, bach."
EDU_udd_6568,"Anvendt filosofi, bach."
EDU_udd_6570,"Humanistisk una, bach."
EDU_udd_6572,"Uddannelsesvidenskab, kand.2år"
EDU_udd_6574,"Indoeuropæisk, bach."
EDU_udd_6576,"Europæisk business, bach."
EDU_udd_6578,"Kunsthistorie, bach."
EDU_udd_6580,"Litteraturhistorie, bach."
EDU_udd_6582,"Litteraturvidenskab, bach."
EDU_udd_6584,"Middelalder- og renæssancearkæologi, bach."
EDU_udd_6586,"Musik/Musikvidenskab, bach."
EDU_udd_6588,"Nederlandsk, bach."
EDU_udd_6590,"Dansk, bach."
EDU_udd_6592,"Nordisk sprog og litteratur, bach."
EDU_udd_6594,"Mellemøstens sprog og samfund - Ægyptologi, bach."
EDU_udd_6596,"Øst- og sydøsteuropastudier, balkanstudier, bach."
EDU_udd_6598,"Nærorientalsk oldtidskultur, bach."
EDU_udd_6599,"Signal Processing and Acoustics, civilingeniør 2år"
EDU_udd_6600,"Mellemøstens sprog og samfund-arabisk, bach."
EDU_udd_6602,"Mellemøstens sprog og samfund-hebraisk, bach."
EDU_udd_6604,"Portugisisk, bach."
EDU_udd_6606,"Pædagogik, bach."
EDU_udd_6608,"Uddannelsesvidenskab, bach."
EDU_udd_6610,"Mellemøstens sprog og samfund-persisk, bach."
EDU_udd_6612,"Religionshistorie, bach."
EDU_udd_6614,"Mellemøstens sprog og samfund-tyrkisk, bach."
EDU_udd_6616,"Semitisk, bach."
EDU_udd_6617,"Sprog og internationale studier-engelsk, bach."
EDU_udd_6618,"Language and International Studies-English, bach."
EDU_udd_6620,"Østeuropastudier, bach."
EDU_udd_6622,"Mellemøstens sprog og samfund, bach."
EDU_udd_6624,"Elektrisk energiteknologi, ing.prof.bach."
EDU_udd_6626,"Kemi og bioteknologi, ing.prof.bach."
EDU_udd_6628,"Maskinteknik, ing.prof.bach."
EDU_udd_6630,"Produktion (Produktionsteknik), ing.prof.bach."
EDU_udd_6632,"Spansk og spanskamerikanske studier, bach."
EDU_udd_6633,"Historie, kand.2år"
EDU_udd_6634,"History, kand.2år"
EDU_udd_6640,"Teater- og performancestudier, bach."
EDU_udd_6642,"Tysk sprog, litteratur og kultur, bach."
EDU_udd_6644,"Ungarsk, bach."
EDU_udd_6646,"Østasiatisk sprog og kultur, bach."
EDU_udd_6648,"Softwareteknologi, ing.prof.bach."
EDU_udd_6650,"Moderne Indien og Sydasienstudier, bach."
EDU_udd_6652,"Sprog og internationale studier-spansk, bach."
EDU_udd_6654,"Bygningsdesign, ing.prof.bach."
EDU_udd_6656,"Global business og teknologi, ing.prof.bach."
EDU_udd_6658,"Sundhedsteknologi, ing.prof.bach."
EDU_udd_6660,"Elektroteknologi, ing.bach."
EDU_udd_6662,"Kemi og teknologi, ing.bach."
EDU_udd_6663,"Bioteknologi, ing.bach."
EDU_udd_6664,"Arkitekt, kand.2år"
EDU_udd_6665,"Journalistik, bach."
EDU_udd_6666,"Retorik, bach."
EDU_udd_6668,"Europæisk business, HA i europæisk business, bach."
EDU_udd_6670,"Religion studier/videnskab, bach."
EDU_udd_6672,"Multimedia, bach."
EDU_udd_6678,"Arkitekt, bach."
EDU_udd_6679,"Designkultur med rum og æstetik, bach."
EDU_udd_6680,"Designkultur med mode og erhvervsøkonomi, bach."
EDU_udd_6681,"Art and technology, bach."
EDU_udd_6682,"Kunst og teknologi, bach."
EDU_udd_6690,"Arkitekt, bach."
EDU_udd_6700,"Oplevelsesøkonomi, kand.2år"
EDU_udd_6702,"Pædagogik og uddannelsesstudier, kand.2år"
EDU_udd_6703,"Østeuropastudier, balkanistik, kand.2år"
EDU_udd_6714,"Amerikanske studier, kand.2år"
EDU_udd_6716,"Anthropology and people centred business, kand.2år"
EDU_udd_6718,"Applied Cultural Analysis, kand.2år"
EDU_udd_6721,"Film- og medievidenskab, kand.2år"
EDU_udd_6726,"Medievidenskab, kand.2år"
EDU_udd_6728,"Biotechnology, civilingeniør 2år"
EDU_udd_6732,"Visuel kultur, kand.2år"
EDU_udd_6736,"Environmental Engineering, civilingeniør 2år"
EDU_udd_6740,"IT and Cognition, kand.2år"
EDU_udd_6742,"Kommunikation og IT, kand.2år"
EDU_udd_6744,"Cognition and Communikation, kand.2år"
EDU_udd_6746,"Sydøstasienstudier, Indonesisk, kand.2år"
EDU_udd_6748,"Electrical Engineering, civilingeniør 2år"
EDU_udd_6758,"Anvendt filosofi, kand.2år"
EDU_udd_6760,"Humanistisk kombination, kand.2år"
EDU_udd_6763,"Græsk, klassisk, kand.2år"
EDU_udd_6765,"Græsk, middelalder, kand.2år"
EDU_udd_6766,"Klassisk filologi, kand.2år"
EDU_udd_6769,"Latin, klassisk, kand.2år"
EDU_udd_6771,"Latin, middelalder, kand.2år"
EDU_udd_6775,"Oldtidskundskab, kand.2år"
EDU_udd_6777,"Kristendomshistorie, kand.2år"
EDU_udd_6783,"Litteraturvidenskab, kand.2år"
EDU_udd_6797,"Grækenlandsstudier, kand.2år"
EDU_udd_6800,"Asienstudier (Indien og Sydasien), kand.2år"
EDU_udd_6801,"Nærorientalsk arkæologi, kand.2år"
EDU_udd_6802,"Assyriologi, kand.2år"
EDU_udd_6803,"Ægyptologi, kand.2år"
EDU_udd_6804,"Designstudier, kand.2år"
EDU_udd_6806,"Diakoni, kand.2år"
EDU_udd_6810,"Diakoni og socialpædagogik, prof.bach."
EDU_udd_6813,"Religionshistorie, kand.2år"
EDU_udd_6814,"Religion studier/religionsvidenskab, kand.2år"
EDU_udd_6815,"Religionssociologi, kand.2år"
EDU_udd_6816,"Mellemøstens sprog og samfund, kand.2år"
EDU_udd_6817,"Mellemøstens sprog og samfund-arabisk, kand.2år"
EDU_udd_6818,"Mellemøstens sprog og samfund-persisk, kand.2år"
EDU_udd_6819,"Mellemøstens sprog og samfund-hebraisk, kand.2år"
EDU_udd_6820,"Mellemøstens sprog og samfund-tyrkisk, kand.2år"
EDU_udd_6822,"Religionsvidenskab, kand.2år"
EDU_udd_6823,"Polsk sprog og kultur, kand.2år"
EDU_udd_6825,"Russisk sprog og kultur, kand.2år"
EDU_udd_6829,"Tjekkisk sprog og kultur, kand.2år"
EDU_udd_6839,"Indoeuropæisk, kand.2år"
EDU_udd_6847,"Asienstudier, Japanstudier, kand.2år"
EDU_udd_6849,"Asienstudier, Kinastudier, kand.2år"
EDU_udd_6850,"Asienstudier, kand.2år"
EDU_udd_6853,"Koreastudier, kand.2år"
EDU_udd_6855,"Sydøstasienstudier, Thai, kand.2år"
EDU_udd_6857,"Tibetologi, kand.2år"
EDU_udd_6861,"Tværkulturelle studier, kand.2år"
EDU_udd_6862,"Designledelse, kand.2år"
EDU_udd_6865,"Journalistik, kand.2år"
EDU_udd_6870,"European journalism, kand.2år"
EDU_udd_6873,"Religious Roots of Europe, kand.2år"
EDU_udd_6880,"Læring og forandringsprocesser, kand.2år"
EDU_udd_6881,"Anthropology of Education and Globalisation, kand.2år"
EDU_udd_6882,"Uddannelsesantropologi og globalisering, kand.2år"
EDU_udd_6890,"Arkitekt, kand.2år"
EDU_udd_6900,"Rumlige design og samfund, kand.2år"
EDU_udd_6901,"Socialt entreprenørskab og management, kand.2år"
EDU_udd_6906,"Business Administration and Digital Business, kand.2år"
EDU_udd_6930,"Virksomhedsledelse, kand.2år"
EDU_udd_6941,"International virksomhedskommunikation, kand.2år"
EDU_udd_6942,"Offentlig ledelse og social udvikling (SDC), kand.2år"
EDU_udd_6987,"Sundhed og informatik, kand.2år"
EDU_udd_6990,"Humanistisk una, kand.2år"
EDU_udd_6991,"Samfundsvidenskab una, kand.2år"
EDU_udd_6992,"Sundhedsvidenskab una, kand.2år"
EDU_udd_6993,"Naturvidenskab una, kand.2år"
EDU_udd_7004,"STEM-undervisning, kand.2år"
EDU_udd_7012,"Socialvidenskab, kand."
EDU_udd_7020,"Forsikringsvidenskab, kand."
EDU_udd_7030,"Forsikringsvidenskab, ph.d."
EDU_udd_7040,"Statsvidenskab, kand."
EDU_udd_7045,"Statsvidenskab, kand.2år"
EDU_udd_7050,"Statsvidenskab, ph.d."
EDU_udd_7060,"Økonomi, kand."
EDU_udd_7061,"Miljø og ressource management, bach."
EDU_udd_7062,"Økonomi, bach."
EDU_udd_7063,"Plan, by og proces, kand.2år"
EDU_udd_7065,"Økonomi, kand.2år"
EDU_udd_7070,"Økonomi, ph.d."
EDU_udd_7079,"International ret, økonomi og ledelse, kand.2år"
EDU_udd_7080,"Jura, kand."
EDU_udd_7081,"Jura, bach."
EDU_udd_7085,"Jura, kand.2år"
EDU_udd_7086,"Jura, cand.soc.2år"
EDU_udd_7090,"Jura, ph.d."
EDU_udd_7100,"Politik og økonomi, bach"
EDU_udd_7101,"Statskundskab, kand.2år"
EDU_udd_7102,"Samfundsvidenskab-statsforvaltning, kand."
EDU_udd_7103,"Statskundskab, bach."
EDU_udd_7104,"Samfundsvidenskab, bach."
EDU_udd_7107,"International Security and Law, kand.2år"
EDU_udd_7108,"Samfundsfag, bach."
EDU_udd_7109,"Politik og administration, bach."
EDU_udd_7111,"Comparative Public Policy and Welfare Studies, kand.2år"
EDU_udd_7112,"Politik og administration, kand.2år"
EDU_udd_7114,"Samfundsfag, cand.mag.2år"
EDU_udd_7115,"Forvaltning og datalogi, kand."
EDU_udd_7116,"Samfundsfag, kand.2år"
EDU_udd_7120,"Samfundsvidenskab, ph.d."
EDU_udd_7130,"Sociologi, kand."
EDU_udd_7131,"Sociologi, bach."
EDU_udd_7132,"Sociologi og kulturanalyse, bach."
EDU_udd_7133,"Cultural Sociology, kand.2år"
EDU_udd_7134,"Socialvidenskab, bach."
EDU_udd_7135,"Sociologi, kand.2år"
EDU_udd_7136,"By, bolig og bosætning, kand.2år"
EDU_udd_7137,"Innovation og digitalisering, bach."
EDU_udd_7138,"Optometri og synsvidenskab, kand.2år"
EDU_udd_7139,"Klinisk sygepleje, kand.2år"
EDU_udd_7140,"Sociologi, ph.d."
EDU_udd_7142,"Jordemodervidenskab, kand.2år"
EDU_udd_7143,"Security Risk Management, kand.2år"
EDU_udd_7144,"Ergoterapi, kand.2år"
EDU_udd_7145,"Socialt arbejde, kand.2år"
EDU_udd_7146,"Advanced Development in Social Work, kand.2år"
EDU_udd_7147,"Sociale interventionsstudier, kand.2år"
EDU_udd_7148,"Muskuloskeletal fysioterapi, kand.2år"
EDU_udd_7149,"Samfundsøkonomi, bach."
EDU_udd_7150,"Psykologi, kand."
EDU_udd_7152,"Psykologi, bach."
EDU_udd_7153,"Psykologi, bach."
EDU_udd_7154,"Psykologi, kand.2.år"
EDU_udd_7155,"Psykologi, kand.2år"
EDU_udd_7160,"Psykologi, ph.d."
EDU_udd_7170,"Medicin, kand."
EDU_udd_7171,"Medicin, kand.3år"
EDU_udd_7172,"Medicin, bach."
EDU_udd_7173,"Kriminologi, kand.2år"
EDU_udd_7174,"Biomedicine, kand.2år"
EDU_udd_7175,"Human Biology, kand.2år"
EDU_udd_7176,"Biomedicin, kand.2år"
EDU_udd_7180,"Sundhedsvidenskab, ph.d."
EDU_udd_7181,"Global Health, kand.2år"
EDU_udd_7183,"Fysioterapi, kand.2år"
EDU_udd_7184,"Sundhed og informatik, bach."
EDU_udd_7185,"Folkesundhedsvidenskab, kand.2år"
EDU_udd_7186,"Folkesundhedsvidenskab, bach."
EDU_udd_7187,"Sundhedsfaglig kandidatuddannelse, kand.2år"
EDU_udd_7188,"Klinisk videnskab og teknologi, kand.2år"
EDU_udd_7189,"Sygepleje, kand.2år"
EDU_udd_7190,"Humaniora, ph.d."
EDU_udd_7195,"Biomedicinsk teknik, kand.2år"
EDU_udd_7200,"Kommunikation, ph.d."
EDU_udd_7201,"Veterinærmedicin (AU), bach."
EDU_udd_7202,"Veterinærmedicin, kand.2½år"
EDU_udd_7205,"Samfundsvidenskab, kand.2år"
EDU_udd_7207,"EU-studier, kand.2år"
EDU_udd_7215,"Odontologi, bach."
EDU_udd_7220,"Odontologi, kand.2år"
EDU_udd_7230,"Teologi, kand."
EDU_udd_7231,"Teologi, bach."
EDU_udd_7232,"Teologi, kand.2år"
EDU_udd_7235,"Teologi, ph.d."
EDU_udd_7314,"Immunology and Inflammation, kand.2år"
EDU_udd_7320,"Etnografi og antropologi, kand."
EDU_udd_7321,"Human security, kand.2år"
EDU_udd_7322,"Market and Management Anthropology, bach."
EDU_udd_7324,"Klinisk biomekanik, bach."
EDU_udd_7325,"Antropologi, bach."
EDU_udd_7335,"Antropologi, ph.d."
EDU_udd_7336,"Antropologi, kand.2år"
EDU_udd_7360,"Kultursociologi, kand."
EDU_udd_7362,"Kultursociologi, cand.phil."
EDU_udd_7365,"Kultursociologi, ph.d."
EDU_udd_7393,"Plant and Food Science, bach."
EDU_udd_7394,"Antropologi, kand.2år"
EDU_udd_7404,"Lingvistik, bach."
EDU_udd_7405,"Statskundskab, bach."
EDU_udd_7406,"Kunsthistorie, bach."
EDU_udd_7407,"Datalogi, bach."
EDU_udd_7408,"Audiologopædi, bach."
EDU_udd_7409,"Engelsk, bach."
EDU_udd_7410,"Antropologi, bach."
EDU_udd_7411,"Filosofi, bach."
EDU_udd_7412,"Fransk sprog, litteratur og kultur, bach."
EDU_udd_7413,"Historie, bach."
EDU_udd_7414,"Arkæologi klassisk, bach."
EDU_udd_7415,"Lægemiddelvidenskab, bach."
EDU_udd_7416,"Asienstudier, Japanstudier, bach."
EDU_udd_7417,"Asienstudier, Kinastudier, bach."
EDU_udd_7418,"Litteraturvidenskab, bach."
EDU_udd_7419,"Musik/Musikvidenskab, bach."
EDU_udd_7420,"Farmaci, bach."
EDU_udd_7421,"Dansk, bach."
EDU_udd_7422,"Tysk sprog, litteratur og kultur, bach."
EDU_udd_7424,"Farmaceutisk videnskab, kand.2år"
EDU_udd_7425,"Farmaci, kand.2år"
EDU_udd_7427,"Medicinalkemi, kand.2år"
EDU_udd_7428,"Moderne Indien og Sydasienstudier, bach."
EDU_udd_7429,"Religion studier/Religionsvidenskab, bach."
EDU_udd_7430,"Lægemiddelvidenskab, kand.2år"
EDU_udd_7431,"Økonomi, bach."
EDU_udd_7432,"Jura, bach."
EDU_udd_7433,"Samfundsfag, bach."
EDU_udd_7434,"Sociologi, bach."
EDU_udd_7435,"Psykologi, bach."
EDU_udd_7436,"Medicin, bach."
EDU_udd_7437,"Folkesundhedsvidenskab, bach."
EDU_udd_7439,"Odontologi, bach."
EDU_udd_7440,"Teologi, bach."
EDU_udd_7441,"Farmaci, bach."
EDU_udd_7442,"Medicinalkemi, bach."
EDU_udd_7443,"Matematik og økonomi, bach."
EDU_udd_7444,"Kemi, bach."
EDU_udd_7445,"Fysik, bach."
EDU_udd_7446,"Matematik, bach."
EDU_udd_7447,"Biologi, bach."
EDU_udd_7448,"Geologi/Geologi-Geoscience, bach."
EDU_udd_7449,"Molekylær biomedicin/Molekylær medicin, bach."
EDU_udd_7450,"Geografi/Geografi og geoinformatik, bach."
EDU_udd_7451,"Idræt/Idræt og sundhed, bach."
EDU_udd_7452,"Nanoscience, bach."
EDU_udd_7453,"European Environmental Economy and Policy, kand.2år"
EDU_udd_7454,"Anthropology, kand.2år"
EDU_udd_7455,"Økonomi, kand.2år"
EDU_udd_7456,"Economics, kand.2år"
EDU_udd_7457,"Jura, kand.2år"
EDU_udd_7459,"Statskundskab, kand.2år"
EDU_udd_7460,"Political Science, kand.2år"
EDU_udd_7461,"Engelsk, kand.2år"
EDU_udd_7462,"Computer Science, kand.2år"
EDU_udd_7463,"Chemistry, kand.2år"
EDU_udd_7464,"Folkesundhedsvidenskab, kand.2år"
EDU_udd_7465,"Mathematics, kand.2år"
EDU_udd_7466,"Physics, kand.2år"
EDU_udd_7467,"Mathematics-Economics, kand.2år"
EDU_udd_7469,"Biology, kand.2år"
EDU_udd_7470,"Geography/Geography and Geoinformatics, kand.2år"
EDU_udd_7471,"Audiologopædi, kand.2år"
EDU_udd_7472,"Fransk sprog, litteratur og kultur, kand.2år"
EDU_udd_7473,"Kunsthistorie, kand.2år"
EDU_udd_7474,"Musik/Musikvidenskab, kand.2år"
EDU_udd_7475,"Dansk, kand.2år"
EDU_udd_7476,"Pædagogik, kand.2år"
EDU_udd_7477,"Tysk sprog, litteratur og kultur, kand.2år"
EDU_udd_7479,"Retorik, kand.2år"
EDU_udd_7480,"Filosofi, kand.2år"
EDU_udd_7481,"Historie, kand.2år"
EDU_udd_7482,"Litteraturvidenskab, kand.2år"
EDU_udd_7483,"STEM-undervisning, kand.2år"
EDU_udd_7485,"STEM-undervisning, kand.2år"
EDU_udd_7486,"Samfundsfag, kand.2år"
EDU_udd_7487,"Sociologi, kand.2år"
EDU_udd_7489,"Rumænsk, kand.2år"
EDU_udd_7490,"Psykologi, kand.2år"
EDU_udd_7491,"Medicin, kand.3år"
EDU_udd_7492,"Sundhedsfaglig kandidatuddannelse, kand.2år"
EDU_udd_7493,"Odontologi, kand.2år"
EDU_udd_7494,"Teologi, kand.2år"
EDU_udd_7495,"Farmaci, kand.2år"
EDU_udd_7496,"Statistics, kand.2år"
EDU_udd_7497,"Medicinal Chemistry, kand.2år"
EDU_udd_7498,"Geology-Geoscience, kand.2år"
EDU_udd_7499,"Bioinformatics, kand.2år"
EDU_udd_7500,"Nanoscience, kand.2år"
EDU_udd_7501,"Bioteknologi, ing.prof.bach."
EDU_udd_7502,"Global ledelse og design af produktionsnetværk (GMM), ing.prof.bach."
EDU_udd_7503,"Elektrisk energiteknologi, ing.prof.bach."
EDU_udd_7504,"Elektrisk energiteknologi, ing.prof.bach."
EDU_udd_7505,"Elektronik, ing.prof.bach."
EDU_udd_7506,"Elektronik, ing.prof.bach."
EDU_udd_7507,"Maskinteknik, ing.prof.bach."
EDU_udd_7508,"Maskinteknik, ing.prof.bach."
EDU_udd_7509,"Softwareteknologi, ing.prof.bach."
EDU_udd_7510,"Bygningsdesign, ing.prof.bach."
EDU_udd_7511,"Global Management and Manufacturing, ing.prof.bach."
EDU_udd_7512,"Sundhedsteknologi, ing.prof.bach."
EDU_udd_7513,"Lingvistik, bach."
EDU_udd_7514,"Statskundskab, bach."
EDU_udd_7515,"Elektroteknologi, ing.bach."
EDU_udd_7516,"HA almen erhvervsøkonomi, bach."
EDU_udd_7517,"HA almen erhvervsøkonomi, bach."
EDU_udd_7519,"Economics and Business Administration, bach."
EDU_udd_7520,"Economics and Business Administration, bach."
EDU_udd_7521,"Kunsthistorie, bach."
EDU_udd_7522,"Datalogi, bach."
EDU_udd_7523,"HA(jur.) erhvervsøkonomi-jura, bach."
EDU_udd_7524,"International virksomhedskommunikation, engelsk, bach."
EDU_udd_7525,"International virksomhedskommunikation, tysk, bach."
EDU_udd_7526,"Medievidenskab, bach."
EDU_udd_7528,"Engelsk, bach."
EDU_udd_7529,"Antropologi, bach."
EDU_udd_7530,"Filosofi, bach."
EDU_udd_7531,"Fransk sprog, litteratur og kultur, bach."
EDU_udd_7532,"Historie, bach."
EDU_udd_7533,"Arkæologi klassisk, bach."
EDU_udd_7534,"Asienstudier, Japanstudier, bach."
EDU_udd_7535,"Asienstudier, Kinastudier, bach."
EDU_udd_7536,"Musik/Musikvidenskab, bach."
EDU_udd_7538,"Uddannelsesvidenskab, bach."
EDU_udd_7539,"Uddannelsesvidenskab, bach."
EDU_udd_7540,"Tysk sprog, litteratur og kultur, bach."
EDU_udd_7541,"Moderne Indien og Sydasienstudier, bach."
EDU_udd_7542,"Religion studier/Religionsvidenskab, bach."
EDU_udd_7543,"Økonomi, bach."
EDU_udd_7544,"Jura, bach."
EDU_udd_7545,"Samfundsfag, bach."
EDU_udd_7546,"Psykologi, bach."
EDU_udd_7548,"Medicin, bach."
EDU_udd_7549,"Folkesundhedsvidenskab, bach."
EDU_udd_7550,"Odontologi, bach."
EDU_udd_7551,"Teologi, bach."
EDU_udd_7552,"Medicinalkemi, bach."
EDU_udd_7553,"Matematik og økonomi, bach."
EDU_udd_7554,"Kemi, bach."
EDU_udd_7555,"Fysik, bach."
EDU_udd_7556,"Matematik, bach."
EDU_udd_7558,"Biologi, bach."
EDU_udd_7559,"Kemi og teknologi, ing.bach."
EDU_udd_7560,"Geologi/Geologi-Geoscience, bach."
EDU_udd_7561,"Molekylær biomedicin/Molekylær medicin, bach."
EDU_udd_7562,"Idræt/Idræt og sundhed, bach."
EDU_udd_7563,"Bioteknologi, ing.bach."
EDU_udd_7564,"Nanoscience, bach."
EDU_udd_7565,"Didaktik, dansk, kand.2år"
EDU_udd_7566,"Didaktik, dansk, kand.2år"
EDU_udd_7568,"Didaktik, musikpædagogik, kand.2år"
EDU_udd_7569,"Didaktik, musikpædagogik, kand.2år"
EDU_udd_7570,"Economics and Business Administration, kand.2år"
EDU_udd_7571,"Economics and Business Administration, kand.2år"
EDU_udd_7572,"Antropologi, kand.2år"
EDU_udd_7573,"Anthropology, kand.2år"
EDU_udd_7574,"Economics, kand.2år"
EDU_udd_7575,"Jura, kand.2år"
EDU_udd_7576,"Statskundskab, kand.2år"
EDU_udd_7577,"Political Science, kand.2år"
EDU_udd_7579,"Engelsk, kand.2år"
EDU_udd_7580,"Computer Science, kand.2år"
EDU_udd_7581,"Chemistry, kand.2år"
EDU_udd_7582,"Folkesundhedsvidenskab, kand.2år"
EDU_udd_7583,"Mathematics, kand.2år"
EDU_udd_7584,"Physics, kand.2år"
EDU_udd_7585,"Mathematics-Economics, kand.2år"
EDU_udd_7586,"Biology, kand.2år"
EDU_udd_7587,"Informationsvidenskab, kand.2år"
EDU_udd_7589,"Erhvervsøkonomi og jura, kand.2år"
EDU_udd_7590,"Revision, kand.2år"
EDU_udd_7591,"Electrical Engineering, civilingeniør 2år"
EDU_udd_7592,"Fransk sprog, litteratur og kultur, kand.2år"
EDU_udd_7593,"Kunsthistorie, kand.2år"
EDU_udd_7594,"Musik/Musikvidenskab, kand.2år"
EDU_udd_7595,"Tysk sprog, litteratur og kultur, kand.2år"
EDU_udd_7596,"Retorik, kand.2år"
EDU_udd_7597,"Filosofi, kand.2år"
EDU_udd_7599,"Uddannelsesvidenskab, kand.2år"
EDU_udd_7600,"Assyriologi og sumerologi, kand."
EDU_udd_7601,"American Studies, kand.2år"
EDU_udd_7602,"Amerikanske studier, kand."
EDU_udd_7603,"Uddannelsesvidenskab, kand.2år"
EDU_udd_7604,"Historie, kand.2år"
EDU_udd_7605,"Medievidenskab, kand.2år"
EDU_udd_7606,"Religion studier/Religionsvidenskab, kand.2år"
EDU_udd_7609,"Journalistik, kand.2år"
EDU_udd_7610,"Berberisk, kand."
EDU_udd_7611,"Samfundsfag, kand.2år"
EDU_udd_7612,"Psykologi, kand.2år"
EDU_udd_7613,"Medicin, kand.3år"
EDU_udd_7614,"Sundhedsfaglig kandidatuddannelse, kand.2år"
EDU_udd_7615,"Afrika områdestudier, bifag"
EDU_udd_7616,"Sygepleje, kand.2år"
EDU_udd_7617,"Odontologi, kand.2år"
EDU_udd_7618,"Teologi, kand.2år"
EDU_udd_7619,"Generel pædagogik, kand.2år"
EDU_udd_7620,"African Studies, kand.2år"
EDU_udd_7621,"Amerikanske studier, bach."
EDU_udd_7622,"Generel pædagogik, kand.2år"
EDU_udd_7623,"Pædagogisk filosofi, kand.2år"
EDU_udd_7624,"Pædagogisk filosofi, kand.2år"
EDU_udd_7625,"Pædagogisk antropologi, kand.2år"
EDU_udd_7626,"Pædagogisk antropologi, kand.2år"
EDU_udd_7627,"Pædagogisk psykologi, kand.2år"
EDU_udd_7629,"Pædagogisk psykologi, kand.2år"
EDU_udd_7630,"Pædagogisk sociologi, kand.2år"
EDU_udd_7631,"Pædagogisk sociologi, kand.2år"
EDU_udd_7632,"Statistics, kand.2år"
EDU_udd_7633,"Medicinal Chemistry, kand.2år"
EDU_udd_7634,"Geology-Geoscience, kand.2år"
EDU_udd_7635,"IT, kommunikation og organisation, kand.2år"
EDU_udd_7636,"IT, kommunikation og organisation, kand.2år"
EDU_udd_7637,"Bioinformatics, kand.2år"
EDU_udd_7638,"Idræt/Idræt og sundhed, kand.2år"
EDU_udd_7639,"Nanoscience, kand.2år"
EDU_udd_7640,"Elektronik, ing.prof.bach."
EDU_udd_7641,"Kemi og bioteknologi, ing.prof.bach."
EDU_udd_7642,"Kemi og bioteknologi, ing.prof.bach."
EDU_udd_7643,"Maskinteknik, ing.prof.bach."
EDU_udd_7644,"Maskinteknik, ing.prof.bach."
EDU_udd_7645,"Byggeri og anlæg, ing.prof.bach."
EDU_udd_7646,"Byggeri og anlæg, ing.prof.bach."
EDU_udd_7647,"Software, ing.bach."
EDU_udd_7648,"Software, ing.bach."
EDU_udd_7649,"By-, energi- og miljøplanlægning, ing.bach."
EDU_udd_7650,"By-, energi- og miljøplanlægning, ing.bach."
EDU_udd_7651,"HA almen erhvervsøkonomi, bach."
EDU_udd_7652,"Robotteknologi, ing.bach."
EDU_udd_7654,"Kommunikation og digitale medier, bach."
EDU_udd_7655,"Kommunikation og digitale medier, bach."
EDU_udd_7656,"Datalogi, bach."
EDU_udd_7657,"Teknisk videnskab (Cyber- og computerteknologi), bach."
EDU_udd_7658,"Teknisk videnskab (Cyber- og computerteknologi), bach."
EDU_udd_7659,"HA(jur.) erhvervsøkonomi-jura, bach."
EDU_udd_7660,"International virksomhedskommunikation, engelsk, bach."
EDU_udd_7661,"International virksomhedskommunikation, tysk, bach."
EDU_udd_7662,"Medialogi, bach."
EDU_udd_7663,"Medialogi, bach."
EDU_udd_7664,"Engelsk, bach."
EDU_udd_7665,"Historie, bach."
EDU_udd_7666,"Musik/Musikvidenskab, bach."
EDU_udd_7667,Smykkeformgiver
EDU_udd_7669,"Musik/Musikvidenskab, bach."
EDU_udd_7670,"Dansk, bach."
