family,code,suffix,own_label_da,own_label_en,own_conf,best_cross_family,best_cross_code,best_cross_label_da,best_cross_label_en,cooc_support,cooc_share,cooc_lift,recommended_label_da,recommended_label_en,recommended_source,recommended_confidence,cross_all,source
nace,LAB_nace_521210,521210,,,,branche,77_62114,,,76981,0.6448,81.538,,,none,none,"{""branche"": {""code"": ""77_62114"", ""n"": 76981, ""share"": 0.6448, ""label_da"": """"}, ""db07"": {""code"": ""471900"", ""n"": 35361, ""share"": 0.9992, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_521220,521220,,,,branche,77_62140,,,15983,0.8002,453.128,,,none,none,"{""branche"": {""code"": ""77_62140"", ""n"": 15983, ""share"": 0.8002, ""label_da"": """"}, ""db07"": {""code"": ""471900"", ""n"": 2095, ""share"": 0.9885, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522100,522100,,,,branche,77_62125,,,5056,0.9464,1203.084,,,none,none,"{""branche"": {""code"": ""77_62125"", ""n"": 5056, ""share"": 0.9464, ""label_da"": """"}, ""db07"": {""code"": ""472100"", ""n"": 1474, ""share"": 0.9905, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522200,522200,,,,branche,77_62121,,,10289,0.9685,677.143,,,none,none,"{""branche"": {""code"": ""77_62121"", ""n"": 10289, ""share"": 0.9685, ""label_da"": """"}, ""db07"": {""code"": ""472200"", ""n"": 4033, ""share"": 0.9943, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522300,522300,,,,branche,77_62122,,,2270,0.9445,2995.686,,,none,none,"{""branche"": {""code"": ""77_62122"", ""n"": 2270, ""share"": 0.9445, ""label_da"": """"}, ""db07"": {""code"": ""472300"", ""n"": 1016, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522400,522400,,,,branche,77_62123,,,2001,0.5482,1912.299,,,none,none,"{""branche"": {""code"": ""77_62123"", ""n"": 2001, ""share"": 0.5482, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522410,522410,,,,db07,472400,,,1120,1.0,938.72,,,none,none,"{""branche"": {""code"": ""77_62123"", ""n"": 885, ""share"": 0.9751, ""label_da"": """"}, ""db07"": {""code"": ""472400"", ""n"": 1120, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522420,522420,,,,db07,472400,,,2259,0.9925,931.656,,,none,none,"{""branche"": {""code"": ""77_62128"", ""n"": 2206, ""share"": 0.9597, ""label_da"": """"}, ""db07"": {""code"": ""472400"", ""n"": 2259, ""share"": 0.9925, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522500,522500,,,,branche,77_62126,,,1538,0.8459,440.661,,,none,none,"{""branche"": {""code"": ""77_62126"", ""n"": 1538, ""share"": 0.8459, ""label_da"": """"}, ""db07"": {""code"": ""472500"", ""n"": 1211, ""share"": 0.9975, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522600,522600,,,,branche,77_62126,,,15057,0.7838,408.285,,,none,none,"{""branche"": {""code"": ""77_62126"", ""n"": 15057, ""share"": 0.7838, ""label_da"": """"}, ""db07"": {""code"": ""472600"", ""n"": 931, ""share"": 0.9968, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522710,522710,,,,branche,77_62124,,,926,0.9568,7257.646,,,none,none,"{""branche"": {""code"": ""77_62124"", ""n"": 926, ""share"": 0.9568, ""label_da"": """"}, ""db07"": {""code"": ""472900"", ""n"": 312, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522720,522720,,,,branche,77_62128,,,4888,0.9024,932.589,,,none,none,"{""branche"": {""code"": ""77_62128"", ""n"": 4888, ""share"": 0.9024, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522730,522730,,,,branche,77_62111,,,848,0.9469,112.751,,,none,none,"{""branche"": {""code"": ""77_62111"", ""n"": 848, ""share"": 0.9469, ""label_da"": """"}, ""db07"": {""code"": ""472900"", ""n"": 616, ""share"": 0.9789, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_522790,522790,,,,db07,472900,,,710,0.9423,1864.737,,,none,none,"{""branche"": {""code"": ""77_62127"", ""n"": 554, ""share"": 0.9531, ""label_da"": """"}, ""db07"": {""code"": ""472900"", ""n"": 710, ""share"": 0.9423, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_523100,523100,,,,branche,77_62134,,,9874,0.9332,713.579,,,none,none,"{""branche"": {""code"": ""77_62134"", ""n"": 9874, ""share"": 0.9332, ""label_da"": """"}, ""db07"": {""code"": ""477300"", ""n"": 649, ""share"": 0.7196, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_523200,523200,,,,db07,477400,,,245,0.9918,12988.82,,,none,none,"{""branche"": {""code"": ""77_62132"", ""n"": 222, ""share"": 0.8919, ""label_da"": """"}, ""db07"": {""code"": ""477400"", ""n"": 245, ""share"": 0.9918, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_523310,523310,,,,branche,77_62132,,,1593,0.9196,3167.255,,,none,none,"{""branche"": {""code"": ""77_62132"", ""n"": 1593, ""share"": 0.9196, ""label_da"": """"}, ""db07"": {""code"": ""477500"", ""n"": 629, ""share"": 0.9952, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_523320,523320,,,,branche,77_62133,,,4194,0.9649,1587.902,,,none,none,"{""branche"": {""code"": ""77_62133"", ""n"": 4194, ""share"": 0.9649, ""label_da"": """"}, ""db07"": {""code"": ""477500"", ""n"": 3597, ""share"": 0.9972, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524100,524100,,,,branche,77_62151,,,5462,0.9074,1176.264,,,none,none,"{""branche"": {""code"": ""77_62151"", ""n"": 5462, ""share"": 0.9074, ""label_da"": """"}, ""db07"": {""code"": ""475100"", ""n"": 1326, ""share"": 0.9925, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524210,524210,,,,branche,77_62155,,,19563,0.8968,347.851,,,none,none,"{""branche"": {""code"": ""77_62155"", ""n"": 19563, ""share"": 0.8968, ""label_da"": """"}, ""db07"": {""code"": ""477110"", ""n"": 12377, ""share"": 0.9931, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524220,524220,,,,branche,77_62154,,,8646,0.9492,786.921,,,none,none,"{""branche"": {""code"": ""77_62154"", ""n"": 8646, ""share"": 0.9492, ""label_da"": """"}, ""db07"": {""code"": ""477110"", ""n"": 4687, ""share"": 0.9998, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524230,524230,,,,branche,77_62156,,,12668,0.8683,534.074,,,none,none,"{""branche"": {""code"": ""77_62156"", ""n"": 12668, ""share"": 0.8683, ""label_da"": """"}, ""db07"": {""code"": ""477110"", ""n"": 7900, ""share"": 0.9972, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524240,524240,,,,db07,477120,,,2404,0.9958,1314.948,,,none,none,"{""branche"": {""code"": ""77_62153"", ""n"": 2396, ""share"": 0.9512, ""label_da"": """"}, ""db07"": {""code"": ""477120"", ""n"": 2404, ""share"": 0.9958, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524310,524310,,,,branche,77_62157,,,8155,0.9468,867.026,,,none,none,"{""branche"": {""code"": ""77_62157"", ""n"": 8155, ""share"": 0.9468, ""label_da"": """"}, ""db07"": {""code"": ""477210"", ""n"": 4435, ""share"": 0.9989, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524320,524320,,,,branche,77_62158,,,1880,0.9521,3697.022,,,none,none,"{""branche"": {""code"": ""77_62158"", ""n"": 1880, ""share"": 0.9521, ""label_da"": """"}, ""db07"": {""code"": ""477220"", ""n"": 828, ""share"": 0.9928, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524410,524410,,,,branche,77_62161,,,11524,0.9504,606.213,,,none,none,"{""branche"": {""code"": ""77_62161"", ""n"": 11524, ""share"": 0.9504, ""label_da"": """"}, ""db07"": {""code"": ""475910"", ""n"": 6918, ""share"": 0.9965, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524420,524420,,,,branche,77_62162,,,3073,0.9219,2273.043,,,none,none,"{""branche"": {""code"": ""77_62162"", ""n"": 3073, ""share"": 0.9219, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524430,524430,,,,branche,77_62152,,,5295,0.9626,1344.495,,,none,none,"{""branche"": {""code"": ""77_62152"", ""n"": 5295, ""share"": 0.9626, ""label_da"": """"}, ""db07"": {""code"": ""475920"", ""n"": 3200, ""share"": 0.7725, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524440,524440,,,,branche,77_62171,,,3517,0.9178,710.139,,,none,none,"{""branche"": {""code"": ""77_62171"", ""n"": 3517, ""share"": 0.9178, ""label_da"": """"}, ""db07"": {""code"": ""475930"", ""n"": 2658, ""share"": 0.9985, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524450,524450,,,,branche,77_62179,,,352,0.8324,1968.393,,,none,none,"{""branche"": {""code"": ""77_62179"", ""n"": 352, ""share"": 0.8324, ""label_da"": """"}, ""db07"": {""code"": ""475990"", ""n"": 176, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524510,524510,,,,branche,77_62172,,,5650,0.5165,1299.571,,,none,none,"{""branche"": {""code"": ""77_62172"", ""n"": 5650, ""share"": 0.5165, ""label_da"": """"}, ""db07"": {""code"": ""475400"", ""n"": 2760, ""share"": 0.9913, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524520,524520,,,,branche,77_62176,,,10488,0.9482,455.865,,,none,none,"{""branche"": {""code"": ""77_62176"", ""n"": 10488, ""share"": 0.9482, ""label_da"": """"}, ""db07"": {""code"": ""474300"", ""n"": 3589, ""share"": 0.9994, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524530,524530,,,,branche,77_62176,,,1241,0.9355,449.764,,,none,none,"{""branche"": {""code"": ""77_62176"", ""n"": 1241, ""share"": 0.9355, ""label_da"": """"}, ""db07"": {""code"": ""476300"", ""n"": 629, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524540,524540,,,,branche,77_62177,,,947,0.9007,6390.092,,,none,none,"{""branche"": {""code"": ""77_62177"", ""n"": 947, ""share"": 0.9007, ""label_da"": """"}, ""db07"": {""code"": ""475940"", ""n"": 447, ""share"": 0.9978, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524610,524610,,,,branche,77_62171,,,6175,0.9375,725.352,,,none,none,"{""branche"": {""code"": ""77_62171"", ""n"": 6175, ""share"": 0.9375, ""label_da"": """"}, ""db07"": {""code"": ""475220"", ""n"": 2794, ""share"": 0.9928, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524620,524620,,,,branche,77_61168,,,10642,0.9629,216.892,,,none,none,"{""branche"": {""code"": ""77_61168"", ""n"": 10642, ""share"": 0.9629, ""label_da"": """"}, ""db07"": {""code"": ""475220"", ""n"": 7578, ""share"": 0.9999, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524630,524630,,,,branche,77_62131,,,4194,0.8369,1609.501,,,none,none,"{""branche"": {""code"": ""77_62131"", ""n"": 4194, ""share"": 0.8369, ""label_da"": """"}, ""db07"": {""code"": ""475210"", ""n"": 1557, ""share"": 0.9981, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524700,524700,,,,branche,77_62191,,,7994,0.9397,851.729,,,none,none,"{""branche"": {""code"": ""77_62191"", ""n"": 7994, ""share"": 0.9397, ""label_da"": """"}, ""db07"": {""code"": ""476200"", ""n"": 3573, ""share"": 0.0439, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524801,524801,,,,db07,475300,,,1308,0.9924,1561.014,,,none,none,"{""db07"": {""code"": ""475300"", ""n"": 1308, ""share"": 0.9924, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524805,524805,,,,branche,77_62181,,,1116,0.9597,6213.848,,,none,none,"{""branche"": {""code"": ""77_62181"", ""n"": 1116, ""share"": 0.9597, ""label_da"": """"}, ""db07"": {""code"": ""477700"", ""n"": 394, ""share"": 0.9898, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524810,524810,,,,branche,77_62182,,,2307,0.935,3070.288,,,none,none,"{""branche"": {""code"": ""77_62182"", ""n"": 2307, ""share"": 0.935, ""label_da"": """"}, ""db07"": {""code"": ""477700"", ""n"": 1230, ""share"": 0.9992, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524815,524815,,,,branche,77_62183,,,2674,0.9237,2449.407,,,none,none,"{""branche"": {""code"": ""77_62183"", ""n"": 2674, ""share"": 0.9237, ""label_da"": """"}, ""db07"": {""code"": ""477700"", ""n"": 1981, ""share"": 0.9955, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524820,524820,,,,branche,77_62184,,,4574,0.9604,1559.146,,,none,none,"{""branche"": {""code"": ""77_62184"", ""n"": 4574, ""share"": 0.9604, ""label_da"": """"}, ""db07"": {""code"": ""477810"", ""n"": 3481, ""share"": 0.9937, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524825,524825,,,,branche,77_62185,,,3885,0.9516,1753.83,,,none,none,"{""branche"": {""code"": ""77_62185"", ""n"": 3885, ""share"": 0.9516, ""label_da"": """"}, ""db07"": {""code"": ""477820"", ""n"": 989, ""share"": 0.9909, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524830,524830,,,,branche,77_62164,,,6502,0.9448,939.486,,,none,none,"{""branche"": {""code"": ""77_62164"", ""n"": 6502, ""share"": 0.9448, ""label_da"": """"}, ""db07"": {""code"": ""477830"", ""n"": 3787, ""share"": 0.9942, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524835,524835,,,,branche,77_62163,,,1375,0.9476,2237.328,,,none,none,"{""branche"": {""code"": ""77_62163"", ""n"": 1375, ""share"": 0.9476, ""label_da"": """"}, ""db07"": {""code"": ""477840"", ""n"": 729, ""share"": 0.9918, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524840,524840,,,,branche,77_62195,,,359,0.9331,13304.284,,,none,none,"{""branche"": {""code"": ""77_62195"", ""n"": 359, ""share"": 0.9331, ""label_da"": """"}, ""db07"": {""code"": ""477890"", ""n"": 139, ""share"": 0.9928, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524845,524845,,,,branche,77_62173,,,6792,0.9177,975.146,,,none,none,"{""branche"": {""code"": ""77_62173"", ""n"": 6792, ""share"": 0.9177, ""label_da"": """"}, ""db07"": {""code"": ""476410"", ""n"": 4712, ""share"": 0.9968, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524850,524850,,,,branche,77_62291,,,4728,0.9528,1431.606,,,none,none,"{""branche"": {""code"": ""77_62291"", ""n"": 4728, ""share"": 0.9528, ""label_da"": """"}, ""db07"": {""code"": ""476500"", ""n"": 3377, ""share"": 0.9843, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524855,524855,,,,branche,77_62212,,,651,0.9201,1851.486,,,none,none,"{""branche"": {""code"": ""77_62212"", ""n"": 651, ""share"": 0.9201, ""label_da"": """"}, ""db07"": {""code"": ""476430"", ""n"": 419, ""share"": 0.9857, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524860,524860,,,,branche,77_62174,,,3779,0.9402,1773.3,,,none,none,"{""branche"": {""code"": ""77_62174"", ""n"": 3779, ""share"": 0.9402, ""label_da"": """"}, ""db07"": {""code"": ""476420"", ""n"": 1866, ""share"": 0.9989, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524865,524865,,,,branche,77_61184,,,8078,0.8762,117.901,,,none,none,"{""branche"": {""code"": ""77_61184"", ""n"": 8078, ""share"": 0.8762, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524866,524866,,,,db07,474100,,,2225,0.9969,1421.896,,,none,none,"{""db07"": {""code"": ""474100"", ""n"": 2225, ""share"": 0.9969, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524867,524867,,,,db07,477890,,,32,1.0,747.712,,,none,none,"{""db07"": {""code"": ""477890"", ""n"": 32, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524870,524870,,,,branche,77_61184,,,3340,0.9156,123.197,,,none,none,"{""branche"": {""code"": ""77_61184"", ""n"": 3340, ""share"": 0.9156, ""label_da"": """"}, ""db07"": {""code"": ""474200"", ""n"": 2142, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524875,524875,,,,branche,77_62292,,,6911,0.9593,937.703,,,none,none,"{""branche"": {""code"": ""77_62292"", ""n"": 6911, ""share"": 0.9593, ""label_da"": """"}, ""db07"": {""code"": ""477610"", ""n"": 3893, ""share"": 0.9992, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524880,524880,,,,db07,477620,,,1179,1.0,2678.671,,,none,none,"{""branche"": {""code"": ""77_11102"", ""n"": 706, ""share"": 0.9504, ""label_da"": """"}, ""db07"": {""code"": ""477620"", ""n"": 1179, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524885,524885,,,,branche,77_62293,,,1169,0.9444,5241.349,,,none,none,"{""branche"": {""code"": ""77_62293"", ""n"": 1169, ""share"": 0.9444, ""label_da"": """"}, ""db07"": {""code"": ""477630"", ""n"": 1088, ""share"": 0.9972, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524890,524890,,,,branche,77_62221,,,660,0.9545,8454.55,,,none,none,"{""branche"": {""code"": ""77_62221"", ""n"": 660, ""share"": 0.9545, ""label_da"": """"}, ""db07"": {""code"": ""477890"", ""n"": 225, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524895,524895,,,,db07,477890,,,77,1.0,747.712,,,none,none,"{""branche"": {""code"": ""77_62299"", ""n"": 65, ""share"": 0.9231, ""label_da"": """"}, ""db07"": {""code"": ""477890"", ""n"": 77, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_524899,524899,,,,branche,77_62299,,,4904,0.9231,442.637,,,none,none,"{""branche"": {""code"": ""77_62299"", ""n"": 4904, ""share"": 0.9231, ""label_da"": """"}, ""db07"": {""code"": ""477890"", ""n"": 3883, ""share"": 0.9681, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_525010,525010,,,,branche,77_62192,,,428,0.8949,14601.278,,,none,none,"{""branche"": {""code"": ""77_62192"", ""n"": 428, ""share"": 0.8949, ""label_da"": """"}, ""db07"": {""code"": ""477900"", ""n"": 180, ""share"": 0.9889, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_525020,525020,,,,branche,77_62163,,,1160,0.9638,2275.474,,,none,none,"{""branche"": {""code"": ""77_62163"", ""n"": 1160, ""share"": 0.9638, ""label_da"": """"}, ""db07"": {""code"": ""477900"", ""n"": 574, ""share"": 0.993, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_525090,525090,,,,db07,477900,,,572,0.993,2370.598,,,none,none,"{""branche"": {""code"": ""77_62159"", ""n"": 1262, ""share"": 0.3415, ""label_da"": """"}, ""db07"": {""code"": ""477900"", ""n"": 572, ""share"": 0.993, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_526100,526100,,,,branche,77_62299,,,2446,0.9411,451.271,,,none,none,"{""branche"": {""code"": ""77_62299"", ""n"": 2446, ""share"": 0.9411, ""label_da"": """"}, ""db07"": {""code"": ""479120"", ""n"": 1797, ""share"": 0.0223, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_526210,526210,,,,branche,77_62125,,,308,0.9643,1225.821,,,none,none,"{""branche"": {""code"": ""77_62125"", ""n"": 308, ""share"": 0.9643, ""label_da"": """"}, ""db07"": {""code"": ""478100"", ""n"": 135, ""share"": 0.963, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_526290,526290,,,,branche,77_62299,,,271,0.9889,474.191,,,none,none,"{""branche"": {""code"": ""77_62299"", ""n"": 271, ""share"": 0.9889, ""label_da"": """"}, ""db07"": {""code"": ""478900"", ""n"": 230, ""share"": 0.8435, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_526300,526300,,,,branche,77_62299,,,1703,0.956,458.382,,,none,none,"{""branche"": {""code"": ""77_62299"", ""n"": 1703, ""share"": 0.956, ""label_da"": """"}, ""db07"": {""code"": ""479900"", ""n"": 1166, ""share"": 0.9477, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_527100,527100,,,,branche,77_95110,,,692,0.9581,9220.008,,,none,none,"{""branche"": {""code"": ""77_95110"", ""n"": 692, ""share"": 0.9581, ""label_da"": """"}, ""db07"": {""code"": ""952300"", ""n"": 259, ""share"": 0.9961, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_527210,527210,,,,branche,77_95122,,,1410,0.9539,4466.893,,,none,none,"{""branche"": {""code"": ""77_95122"", ""n"": 1410, ""share"": 0.9539, ""label_da"": """"}, ""db07"": {""code"": ""952200"", ""n"": 640, ""share"": 1.0, ""label_da"": """"}}",empirical_industry_crosswalk
nace,LAB_nace_527220,527220,,,,branche,77_95121,,,2335,0.8081,2688.63,,,none,none,"{""branche"": {""code"": ""77_95121"", ""n"": 2335, ""share"": 0.8081, ""label_da"": """"}, ""db07"": {""code"": ""952100"", ""n"": 664, ""share"": 0.9985, ""label_da"": """"}}",empirical_industry_crosswalk
