code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
HEA_ICD10_DI678,HEA,ICD10,DI678,Anden cerebrovaskulær sygdom,Anden cerebrovaskulær sygdom,,,Other specified cerebrovascular diseases,Other specified cerebrovascular diseases,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI67,category,1870,1304,0.000144,,
HEA_ICD10_DK594A,HEA,ICD10,DK594A,Proctalgia fugax,Proctalgia fugax,,,Proctalgia fugax,Other functional intestinal disorders,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK594,subcategory,474,357,4e-05,,
HEA_ICD10_DS667,HEA,ICD10,DS667,Multiple læsioner af ekstensormuskler eller sener i håndled eller hånd,Multiple læsioner af ekstensormuskler eller sener i håndled eller hånd,,,Injury of multiple extensor muscles and tendons at wrist and hand level,Injury of multiple extensor muscles and tendons at wrist and hand level,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS66,category,3167,1797,0.000199,,
HEA_ICD10_DS220K,HEA,ICD10,DS220K,Fractura columnae vertebralis XI thoracalis,Fractura columnae vertebralis XI thoracalis,,,Fracture of the eleventh thoracic vertebra,"Fracture of rib(s), sternum and thoracic spine",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS220,subcategory,2321,1180,0.000131,,
HEA_ICD10_DC786D,HEA,ICD10,DC786D,Carcinomatosis peritonei,Carcinomatosis peritonei,,,Peritoneal carcinomatosis,Secondary malignant neoplasm of respiratory and digestive organs,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC786,subcategory,3076,1075,0.000119,,
HEA_ICD10_DM142,HEA,ICD10,DM142,Diabetisk artropati,Diabetisk artropati,,,Diabetic arthropathy E10-E14 with common fourth character .6,Diabetic arthropathy E10-E14 with common fourth character .6,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM14,category,1041,315,3.5e-05,,
HEA_ICD10_DL030H,HEA,ICD10,DL030H,Flegmone i tå UNS,Flegmone i tå UNS,,,Cellulitis of toe NOS,Cellulitis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL030,subcategory,452,364,4e-05,,
HEA_ICD10_DK628J,HEA,ICD10,DK628J,Proctalgia,Proctalgia,,,Proctalgia,Other diseases of anus and rectum,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK628,subcategory,843,562,6.2e-05,,
HEA_ICD10_DS460A3,HEA,ICD10,DS460A3,Infraspinatus muskellæsion,Infraspinatus muskellæsion,,,Infraspinatus muscle lesion,Injury of muscle and tendon at shoulder and upper arm level,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS460,subcategory,137,91,1e-05,,
HEA_ICD10_DZ720E,HEA,ICD10,DZ720E,Daglig rygning,Daglig rygning,,,Tobacco use,Problems related to lifestyle,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ720,subcategory,1830,1273,0.000141,,
HEA_ICD10_DS232,HEA,ICD10,DS232,Luksation i anden eller ikke specificeret del af thorax,Luksation i anden eller ikke specificeret del af thorax,,,Dislocation of other and unspecified parts of thorax,Dislocation of other and unspecified parts of thorax,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS23,category,1778,1505,0.000167,,
HEA_ICD10_DK624E,HEA,ICD10,DK624E,Stenose i rektum,Stenose i rektum,,,Rectal stenosis,Other diseases of anus and rectum,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK624,subcategory,848,309,3.4e-05,,
HEA_ICD10_DK257C,HEA,ICD10,DK257C,Kronisk ulcus i corpus ventriculi uden blødning eller perforation,Kronisk ulcus i corpus ventriculi uden blødning eller perforation,,,Chronic ulcer in body of stomach without bleeding or perforation,Gastric ulcer,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK257,subcategory,1411,964,0.000107,,
HEA_ICD10_DH470,HEA,ICD10,DH470,Forandring i synsnerve IKA,Forandring i synsnerve IKA,,,"Disorders of optic nerve, not elsewhere classified","Disorders of optic nerve, not elsewhere classified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH47,category,4018,2295,0.000254,,
HEA_ICD10_DT814I,HEA,ICD10,DT814I,Postoperativ intraabdominal infektion UNS,Postoperativ intraabdominal infektion UNS,,,Postoperative intra-abdominal infection NOS,"Complications of procedures, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT814,subcategory,2714,1897,0.00021,,
HEA_ICD10_DK914D,HEA,ICD10,DK914D,Postoperativ stomikomplikation IKA,Postoperativ stomikomplikation IKA,,,Postoperative stoma complication NEC,"Postprocedural disorders of digestive system, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK914,subcategory,497,322,3.6e-05,,
HEA_ICD10_DQ211B,HEA,ICD10,DQ211B,Defectus sinus venosi cordis,Defectus sinus venosi cordis,,,Sinus venosus atrial septal defect,Congenital malformations of cardiac septa,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ211,subcategory,271,76,8e-06,,
HEA_ICD10_DB829,HEA,ICD10,DB829,Intestinal infestation med parasitter UNS,Intestinal infestation med parasitter UNS,,,"Intestinal parasitism, unspecified","Intestinal parasitism, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DB82,category,212,166,1.8e-05,,
HEA_ICD10_DG4742,HEA,ICD10,DG4742,Narkolepsi uden katapleksi,Narkolepsi uden katapleksi,,,Narcolepsy without cataplexy,Sleep disorders,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG474,subcategory,1109,225,2.5e-05,,
HEA_ICD10_DH401A,HEA,ICD10,DH401A,Normaltryksglaukom,Normaltryksglaukom,,,Normal-tension glaucoma,Glaucoma,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH401,subcategory,4019,1131,0.000125,,
HEA_ICD10_DM071,HEA,ICD10,DM071,Arthritis psoriatica mutilans,Arthritis psoriatica mutilans,,,Arthritis mutilans L40.5,Arthritis mutilans L40.5,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM07,category,1385,608,6.7e-05,,
HEA_ICD10_DM350B,HEA,ICD10,DM350B,Interstitiel pneumonitis ved Sjögrens syndrom,Interstitiel pneumonitis ved Sjögrens syndrom,,,Interstitial pneumonitis due to Sjogren's syndrome,Other systemic involvement of connective tissue,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM350,subcategory,287,41,5e-06,,
HEA_ICD10_DN908D,HEA,ICD10,DN908D,Hæmatom i vulva,Hæmatom i vulva,,,Hematoma of the vulva,Other noninflammatory disorders of vulva and perineum,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN908,subcategory,702,469,5.2e-05,,
HEA_ICD10_DF1502,HEA,ICD10,DF1502,Akut intoksikation med andet centralstimulerende stof med andre somatiske komplikationer,Akut intoksikation med andet centralstimulerende stof med andre somatiske komplikationer,,,Acute poisoning with other centrally stimulating substance with other somatic complications,"Mental and behavioural disorders due to use of other stimulants, including caffeine",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF150,subcategory,146,96,1.1e-05,,
HEA_ICD10_DM608,HEA,ICD10,DM608,Anden form for myositis,Anden form for myositis,,,Other myositis,Other myositis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM60,category,736,305,3.4e-05,,
HEA_ICD10_DD685L,HEA,ICD10,DD685L,Protein S mangel,Protein S mangel,,,Protein S deficiency,Other coagulation defects,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD685,subcategory,1400,581,6.4e-05,,
HEA_ICD10_DK073E,HEA,ICD10,DK073E,Trangstilling af tænder,Trangstilling af tænder,,,Malocclusion of teeth,Dentofacial anomalies [including malocclusion],who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK073,subcategory,1208,373,4.1e-05,,
HEA_ICD10_DS763A,HEA,ICD10,DS763A,Læsion af muskel på bagsiden af lår,Læsion af muskel på bagsiden af lår,,,Muscle lesion on posterior thigh,Injury of muscle and tendon at hip and thigh level,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS763,subcategory,488,379,4.2e-05,,
HEA_ICD10_DJ341A,HEA,ICD10,DJ341A,Cyste i bihule,Cyste i bihule,,,Cyst of paranasal sinus,Other disorders of nose and nasal sinuses,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DJ341,subcategory,149,84,9e-06,,
HEA_ICD10_DF919,HEA,ICD10,DF919,Adfærdsforstyrrelse UNS,Adfærdsforstyrrelse UNS,,,"Conduct disorder, unspecified","Conduct disorder, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF91,category,3055,1619,0.000179,,
HEA_ICD10_DQ048,HEA,ICD10,DQ048,Anden medfødt misdannelse i hjernen,Anden medfødt misdannelse i hjernen,,,Other specified congenital malformations of brain,Other specified congenital malformations of brain,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ04,category,703,249,2.8e-05,,
HEA_ICD10_DH219,HEA,ICD10,DH219,Forandring i iris eller corpus ciliare UNS,Forandring i iris eller corpus ciliare UNS,,,"Disorder of iris and ciliary body, unspecified","Disorder of iris and ciliary body, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH21,category,775,486,5.4e-05,,
HEA_ICD10_DF0394,HEA,ICD10,DF0394,Demens med blandede symptomer UNS,Demens med blandede symptomer UNS,,,Dementia with mixed symptoms NOS,Unspecified dementia,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF039,subcategory,3552,682,7.6e-05,,
HEA_ICD10_DN308E,HEA,ICD10,DN308E,Cystitis cystica,Cystitis cystica,,,Cystitis cystica,Cystitis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN308,subcategory,3071,2356,0.000261,,
HEA_ICD10_DD096C,HEA,ICD10,DD096C,Non-invasiv papillær tumor (Ta) i urinleder,Non-invasiv papillær tumor (Ta) i urinleder,,,Non-invasive papillary tumor (Ta) of ureter,Carcinoma in situ of other and unspecified sites,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD096,subcategory,1924,471,5.2e-05,,
HEA_ICD10_DC814,HEA,ICD10,DC814,Klassisk lymfocytrigt Hodgkin lymfom,Klassisk lymfocytrigt Hodgkin lymfom,,,Lymphocyte-rich (classical) Hodgkin lymphoma,Lymphocyte-rich (classical) Hodgkin lymphoma,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC81,category,1131,90,1e-05,,
HEA_ICD10_DM960A,HEA,ICD10,DM960A,Pseudoartrose efter fusion,Pseudoartrose efter fusion,,,Pseudarthrosis following fusion,"Postprocedural musculoskeletal disorders, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM960,subcategory,345,151,1.7e-05,,
HEA_ICD10_DO642,HEA,ICD10,DO642,Fødsel kompliceret af ansigtspræsentation,Fødsel kompliceret af ansigtspræsentation,,,Obstructed labour due to face presentation,Obstructed labour due to face presentation,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO64,category,639,635,7e-05,,
HEA_ICD10_DT427,HEA,ICD10,DT427,"Forgiftning med antiepileptikum, sovemiddel eller beroligende middel UNS","Forgiftning med antiepileptikum, sovemiddel eller beroligende middel UNS",,,"Antiepileptic and sedative-hypnotic drugs, unspecified","Antiepileptic and sedative-hypnotic drugs, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT42,category,2368,2029,0.000225,,
HEA_ICD10_DI501A,HEA,ICD10,DI501A,Asthma cardiale,Asthma cardiale,,,Cardiac asthma,Heart failure,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI501,subcategory,920,807,8.9e-05,,
HEA_ICD10_07899,HEA,ICD10,07899,Virosis conjunctiva non specificata,Virosis conjunctiva non specificata,,,Virosis conjunctiva non specificata,,,copy-of-da,none|icd8_raw,medium,danish,,icd8_code,19,19,2e-06,,
HEA_ICD10_DD121,HEA,ICD10,DD121,Godartet tumor i blindtarmen,Godartet tumor i blindtarmen,,,Appendix,Appendix,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD12,category,1169,789,8.7e-05,,
HEA_ICD10_DF4531,HEA,ICD10,DF4531,Somatoform autonom dysfunktion i det øvre gastrointestinale system,Somatoform autonom dysfunktion i det øvre gastrointestinale system,,,Somatoform autonomic dysfunction of upper gastrointestinal tract,Somatoform disorders,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF453,subcategory,5063,4464,0.000494,,
HEA_ICD10_DN94,HEA,ICD10,DN94,Smerter og andre tilstande forbundet med kvindelige kønsorganer og menstruation,Smerter og andre tilstande forbundet med kvindelige kønsorganer og menstruation,,,Pain and other conditions associated with female genital organs and menstrual cycle,Pain and other conditions associated with female genital organs and menstrual cycle,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN,block,2196,2109,0.000234,,
HEA_ICD10_DD099,HEA,ICD10,DD099,Carcinoma in situ UNS,Carcinoma in situ UNS,,,"Carcinoma in situ, unspecified","Carcinoma in situ, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD09,category,1272,695,7.7e-05,,
HEA_ICD10_DO623,HEA,ICD10,DO623,Styrtfødsel,Styrtfødsel,,,Precipitate labour,Precipitate labour,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO62,category,3872,3853,0.000427,,
HEA_ICD10_Y6029,HEA,ICD10,Y6029,Undersøg.u.svangersk.af læge på gyn.obst.spec.afd.i h.t.lov,Undersøg.u.svangersk.af læge på gyn.obst.spec.afd.i h.t.lov,,,Examination by a gynaecologist,,,translated,none|icd8_raw,medium,danish,,icd8_code,326,311,3.4e-05,,
HEA_ICD10_DL40,HEA,ICD10,DL40,Psoriasis,Psoriasis,,,Psoriasis,Psoriasis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL,block,10671,4801,0.000532,,
HEA_ICD10_05309,HEA,ICD10,05309,Herpes zoster,Herpes zoster,,,Herpes zoster,,,copy-of-da,none|icd8_raw,medium,danish,,icd8_code,5356,4808,0.000533,,
HEA_ICD10_05201,HEA,ICD10,05201,Meningoencephalitis e varicellis,Meningoencephalitis e varicellis,,,Meningoencephalitis due to varicella,,,translated,none|icd8_raw,medium,danish,,icd8_code,159,135,1.5e-05,,
HEA_ICD10_79599,HEA,ICD10,79599,"Mors subita,non violenta, causa ignota","Mors subita,non violenta, causa ignota",,,"Mors subita,non violenta, causa ignota",,,copy-of-da,none|icd8_raw,medium,danish,,icd8_code,1283,1261,0.00014,,
HEA_ICD10_03401,HEA,ICD10,03401,Pharyngitis streptococcica,Pharyngitis streptococcica,,,Streptococcal pharyngitis,,,translated,none|icd8_raw,medium,danish,,icd8_code,210,204,2.3e-05,,
HEA_ICD10_DD481,HEA,ICD10,DD481,Ikke specificeret tumor i bindevæv eller andre bløddele,Ikke specificeret tumor i bindevæv eller andre bløddele,,,Connective and other soft tissue,Connective and other soft tissue,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD48,category,1754,1198,0.000133,,
HEA_ICD10_DM125,HEA,ICD10,DM125,Traumatisk artropati,Traumatisk artropati,,,Traumatic arthropathy,Traumatic arthropathy,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM12,category,1020,894,9.9e-05,,
HEA_ICD10_DJ840A,HEA,ICD10,DJ840A,Proteinosis alveolaris pulmonum,Proteinosis alveolaris pulmonum,,,Alveolar and parietoalveolar conditions,Other interstitial pulmonary diseases,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DJ840,subcategory,490,94,1e-05,,
HEA_ICD10_DO85,HEA,ICD10,DO85,Barselsfeber,Barselsfeber,,,Puerperal sepsis,Puerperal sepsis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO,block,271,264,2.9e-05,,
HEA_ICD10_03400,HEA,ICD10,03400,Tonsillitis streptococcica,Tonsillitis streptococcica,,,Tonsillitis streptococcica,,,copy-of-da,none|icd8_raw,medium,danish,,icd8_code,2734,2641,0.000293,,
HEA_ICD10_DE110,HEA,ICD10,DE110,Type 2-diabetes med koma,Type 2-diabetes med koma,,,Type 2 diabetes with coma,Type 2 diabetes mellitus,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE11,category,5848,4403,0.000488,,
HEA_ICD10_DD13,HEA,ICD10,DD13,Godartede tumorer i andre og dårligt specificerede dele af fordøjelsessystemet,Godartede tumorer i andre og dårligt specificerede dele af fordøjelsessystemet,,,Benign neoplasm of other and ill-defined parts of digestive system,Benign neoplasm of other and ill-defined parts of digestive system,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD,block,273,212,2.3e-05,,
HEA_ICD10_DG91,HEA,ICD10,DG91,Hydrocefalus,Hydrocefalus,,,Hydrocephalus,Hydrocephalus,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG,block,4261,1700,0.000188,,
HEA_ICD10_DG95,HEA,ICD10,DG95,Andre sygdomme i rygmarven,Andre sygdomme i rygmarven,,,Other diseases of spinal cord,Other diseases of spinal cord,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG,block,1454,914,0.000101,,
HEA_ICD10_DH53,HEA,ICD10,DH53,Synsforstyrrelser,Synsforstyrrelser,,,Visual disturbances,Visual disturbances,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH,block,579,516,5.7e-05,,
HEA_ICD10_DM439,HEA,ICD10,DM439,Deformerende ryglidelse UNS,Deformerende ryglidelse UNS,,,"Deforming dorsopathy, unspecified","Deforming dorsopathy, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM43,category,820,673,7.5e-05,,
HEA_ICD10_04399,HEA,ICD10,04399,Poliomyelitis acuta non specificata,Poliomyelitis acuta non specificata,,,Poliomyelitis acuta non specificata,,,copy-of-da,none|icd8_raw,medium,danish,,icd8_code,111,84,9e-06,,
HEA_ICD10_DI65,HEA,ICD10,DI65,Okklusioner og stenoser af præcerebrale arterier uden hjerneinfarkt,Okklusioner og stenoser af præcerebrale arterier uden hjerneinfarkt,,,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction","Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI,block,207,158,1.7e-05,,
HEA_ICD10_DR20,HEA,ICD10,DR20,Føleforstyrrelser i huden,Føleforstyrrelser i huden,,,Disturbances of skin sensation,Disturbances of skin sensation,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR,block,815,730,8.1e-05,,
HEA_ICD10_DK073,HEA,ICD10,DK073,Fejlstilling af tænder,Fejlstilling af tænder,,,Anomalies of tooth position,Anomalies of tooth position,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK07,category,4929,2923,0.000324,,
HEA_ICD10_DQ69,HEA,ICD10,DQ69,Overtallige fingre og tæer,Overtallige fingre og tæer,,,Polydactyly,Polydactyly,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ,block,493,379,4.2e-05,,
HEA_ICD10_DQ692,HEA,ICD10,DQ692,Overtallig tå,Overtallig tå,,,Accessory toe(s),Accessory toe(s),who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ69,category,1154,609,6.7e-05,,
HEA_ICD10_DM798A,HEA,ICD10,DM798A,Fibrositis nodularis chronica rheumatoides,Fibrositis nodularis chronica rheumatoides,,,Other specified soft tissue disorders,"Other soft tissue disorders, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM798,subcategory,180,129,1.4e-05,,
HEA_ICD10_DD16,HEA,ICD10,DD16,Godartede tumorer i knogle og ledbrusk,Godartede tumorer i knogle og ledbrusk,,,Benign neoplasm of bone and articular cartilage,Benign neoplasm of bone and articular cartilage,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD,block,1239,1000,0.000111,,
HEA_ICD10_DC82,HEA,ICD10,DC82,Follikulære lymfomer,Follikulære lymfomer,,,Follicular lymphoma,Follicular lymphoma,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC,block,528,242,2.7e-05,,
HEA_ICD10_DC310,HEA,ICD10,DC310,Kræft i kæbehulen,Kræft i kæbehulen,,,Maxillary sinus,Maxillary sinus,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC31,category,4357,615,6.8e-05,,
HEA_ICD10_DS04,HEA,ICD10,DS04,Læsioner af hjernenerve,Læsioner af hjernenerve,,,Injury of cranial nerves,Injury of cranial nerves,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS,block,282,183,2e-05,,
HEA_ICD10_05301,HEA,ICD10,05301,Herpes zoster oticus,Herpes zoster oticus,,,Herpes zoster oticus,,,copy-of-da,none|icd8_raw,medium,danish,,icd8_code,395,355,3.9e-05,,
HEA_ICD10_DZ948C,HEA,ICD10,DZ948C,Knoglemarvstransplanteret,Knoglemarvstransplanteret,,,Other transplanted organ and tissue status,Transplanted organ and tissue status,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ948,subcategory,479,198,2.2e-05,,
HEA_ICD10_DG938,HEA,ICD10,DG938,Anden hjernesygdom,Anden hjernesygdom,,,Other specified disorders of brain,Other specified disorders of brain,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG93,category,494,304,3.4e-05,,
