code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level
SOC_ger7_2610017,SOC,ger7,2610017,"Andre køretøjer, kørsel ved møde af","Andre køretøjer, kørsel ved møde af",,,"Other vehicles, driving when meeting",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1131510,SOC,ger7,1131510,Andet seksuelt forhold med barn under 12 år,Andet seksuelt forhold med barn under 12 år,,,Other sexual relation with child under 12 years,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1131,detail
SOC_ger7_3845000,SOC,ger7,3845000,Love vedr. forsvaret og lign. (via 3845),Love vedr. forsvaret og lign. (via 3845),,,Laws concerning defense and similar matters (via 3845),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3845,detail
SOC_ger7_1316810,SOC,ger7,1316810,Pengeskabstyveri ved sprængstof,Pengeskabstyveri ved sprængstof,,,Pengeskabstyveri by explosive,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_3810226,SOC,ger7,3810226,"Udlændingeloven, ulovligt ophold","Udlændingeloven, ulovligt ophold",,,"Aliens Act, ulovligt ophold",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_3835720,SOC,ger7,3835720,Lov om buskørsel,Lov om buskørsel,,,Act on busdriving,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_3610910,SOC,ger7,3610910,Vægtafgiftsloven,Vægtafgiftsloven,,,Weight Tax Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3610,detail
SOC_ger7_1180605,SOC,ger7,1180605,Overtrædelse af pålæg,Overtrædelse af pålæg,,,Violation of order,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1180,detail
SOC_ger7_2610170,SOC,ger7,2610170,"Styrthjelm, 5-14 år uden sikkerhedssele (klip) (Ikke aktiv i 2011)","Styrthjelm, 5-14 år uden sikkerhedssele (klip) (Ikke aktiv i 2011)",,,"Styrthjelm, 5-14 years without sikkerhedssele (penalty points) (Ikke aktiv i 2011)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_2220045,SOC,ger7,2220045,"Knallertkører, medicin mv.","Knallertkører, medicin mv.",,,"Knallertdriver, medicin etc.",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_3810233,SOC,ger7,3810233,"Udlændingeloven, meddelt indrejseforbud","Udlændingeloven, meddelt indrejseforbud",,,"Aliens Act, meddelt indrejseforbud",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1150505,SOC,ger7,1150505,Homoseksuel sædelighedsforbrydelse mod barn under 12 år,Homoseksuel sædelighedsforbrydelse mod barn under 12 år,,,Homoseksuel sexual offence against child under 12 years,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1150,detail
SOC_ger7_2210017,SOC,ger7,2210017,FUH. Motorfører medicin mv. med personskade,FUH. Motorfører medicin mv. med personskade,,,Traffic accident Motor-vehicle driver medicin etc. with personskade,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2210,detail
SOC_ger7_3810206,SOC,ger7,3810206,"Udlændingeloven, ulovligt ophold/arbejde","Udlændingeloven, ulovligt ophold/arbejde",,,"Aliens Act, ulovligt ophold/work",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_3610105,SOC,ger7,3610105,Kildeskatteloven,Kildeskatteloven,,,Kildetaxteloven,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3610,detail
SOC_ger7_1180510,SOC,ger7,1180510,Fremmelse af utugt,Fremmelse af utugt,,,Fremmelse of utugt,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1180,detail
SOC_ger7_1336502,SOC,ger7,1336502,Tyveri af barnevogn/klapvogn,Tyveri af barnevogn/klapvogn,,,Theft of barnevogn/klapvogn,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_3850510,SOC,ger7,3850510,Gaslovgivningen,Gaslovgivningen,,,Gaslegislationen,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3850,detail
SOC_ger7_1380720,SOC,ger7,1380720,Særligt farligt røveri mod tankstation,Særligt farligt røveri mod tankstation,,,Particularly farligt robbery against tankstation,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1380,detail
SOC_ger7_2220040,SOC,ger7,2220040,"Spiritus, knallertkører, promillekørsel","Spiritus, knallertkører, promillekørsel",,,"Alcohol, knallertdriver, promilledriving",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_3845505,SOC,ger7,3845505,Militære straffelov,Militære straffelov,,,Military Criminal Code,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3845,detail
SOC_ger7_1450525,SOC,ger7,1450525,Hasard/væddemål,Hasard/væddemål,,,Hasard/betting,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1450,detail
SOC_ger7_2610126,SOC,ger7,2610126,"Vigepligt, højre (klip)","Vigepligt, højre (klip)",,,"Yield obligation, highre (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_3835718,SOC,ger7,3835718,"Køre-hviletid, arbejdsgiver","Køre-hviletid, arbejdsgiver",,,"Driving and rest time, arbejdsgiver",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_1120520,SOC,ger7,1120520,Anden kønslig omgang ved vold,Anden kønslig omgang ved vold,,,Other sexual contact through vold,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1120,detail
SOC_ger7_1292530,SOC,ger7,1292530,Vold mod vidner og deres nærmeste,Vold mod vidner og deres nærmeste,,,Violence against vidner and deres nearest,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1292,detail
SOC_ger7_3810605,SOC,ger7,3810605,Radiospredningsloven,Radiospredningsloven,,,Broadcasting Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1380907,SOC,ger7,1380907,Særligt farligt røveri mod værditransport,Særligt farligt røveri mod værditransport,,,Particularly farligt robbery against cash-in-transit,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1380,detail
SOC_ger7_1445780,SOC,ger7,1445780,"Våben og sprængstof, særdeles farlige","Våben og sprængstof, særdeles farlige",,,"Weapons and explosive, particularly farlige",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1445,detail
SOC_ger7_1141000,SOC,ger7,1141000,Seksualforbrydelse mod barn under 15 år (via 1141),Seksualforbrydelse mod barn under 15 år (via 1141),,,Sexual offense against a child under 15 years old (via 1141),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1141,detail
SOC_ger7_2210008,SOC,ger7,2210008,"FUH. Spirituskørsel, ej betryggende med personskade","FUH. Spirituskørsel, ej betryggende med personskade",,,"Traffic accident Drunk driving, not betryggende with personskade",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2210,detail
SOC_ger7_1110520,SOC,ger7,1110520,Anden kønslig omgang med plejebarn/stedbarn,Anden kønslig omgang med plejebarn/stedbarn,,,Other sexual contact with foster child/stepchild,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1110,detail
SOC_ger7_3840525,SOC,ger7,3840525,Bogføringsloven,Bogføringsloven,,,Bookkeeping Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3840,detail
SOC_ger7_1336514,SOC,ger7,1336514,Tyveri fra campingplads,Tyveri fra campingplads,,,Theft from campingplads,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1316205,SOC,ger7,1316205,Indbrud i bibliotek,Indbrud i bibliotek,,,Burglary i bibliotek,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_3825510,SOC,ger7,3825510,"Miljøzone, overtrædelse, dansk køretøj","Miljøzone, overtrædelse, dansk køretøj",,,"Environment zone, violation, dansk vehicle",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3825,detail
SOC_ger7_3855930,SOC,ger7,3855930,Lov om offentlige indsamlinger,Lov om offentlige indsamlinger,,,Act on offentlige indsamlinger,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3855,detail
SOC_ger7_1258705,SOC,ger7,1258705,Særlig alvorlig vold med døden til følge,Særlig alvorlig vold med døden til følge,,,Particular serious violence with death to consequence,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1258,detail
SOC_ger7_1336541,SOC,ger7,1336541,Tyveri fra kaserne (våben/ammunition),Tyveri fra kaserne (våben/ammunition),,,Theft from kaserne (weapons/ammunition),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1336531,SOC,ger7,1336531,Tyveri fra fritidshus,Tyveri fra fritidshus,,,Theft from fritidshus,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1445765,SOC,ger7,1445765,Forstyrrelse af samfærdselsmidlerne,Forstyrrelse af samfærdselsmidlerne,,, of means of transport,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1445,detail
SOC_ger7_1336540,SOC,ger7,1336540,Tyveri fra døgnboks,Tyveri fra døgnboks,,,Theft from night-safe,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1336564,SOC,ger7,1336564,Tyveri på  banegårde,Tyveri på  banegårde,,,Theft on railway stations,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_3810513,SOC,ger7,3810513,"Ordensbekendtgørelsen, midlertidige foranstaltninger/overtrædelse af påbud","Ordensbekendtgørelsen, midlertidige foranstaltninger/overtrædelse af påbud",,,"Public Order Regulation, midlertidige foranstaltninger/violation of directive",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1460505,SOC,ger7,1460505,Uagtsom legemsbeskadigelse i forbindelse med færdselsuheld,Uagtsom legemsbeskadigelse i forbindelse med færdselsuheld,,,Negligent bodily harm i forbindelse with traffic accident,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1460,detail
SOC_ger7_2610,SOC,ger7,2610,Færdselslovsovertræd. i øvrigt,Færdselslovsovertræd. i øvrigt,,,Traffic violation otherwise,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_261,subgroup
SOC_ger7_3815570,SOC,ger7,3815570,Andre sundheds- og sociallove,Andre sundheds- og sociallove,,,Other health and social laws,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3815,detail
SOC_ger7_3840505,SOC,ger7,3840505,Aktieselskabsloven,Aktieselskabsloven,,,Public Limited Companies Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3840,detail
SOC_ger7_3810741,SOC,ger7,3810741,"Vejlov, rådighed over gadeareal","Vejlov, rådighed over gadeareal",,,"Road Act, use of street area",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_2110000,SOC,ger7,2110000,Færdselsuheld uspecificeret (via 2110),Færdselsuheld uspecificeret (via 2110),,,Unspecified traffic accident (via 2110),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2110,detail
SOC_ger7_3810241,SOC,ger7,3810241,Manglende overholdelse af pålagt meldepligt jf. udlændingeloven,Manglende overholdelse af pålagt meldepligt jf. udlændingeloven,,,Manglende overholdelse of imposed meldepligt jf. foreignersloven,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_3830,SOC,ger7,3830,"Love vedr. dyr, jagt mv.","Love vedr. dyr, jagt mv.",,,"Laws regarding animals, hunting etc.",,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_383,subgroup
SOC_ger7_2610120,SOC,ger7,2610120,"Vognbaneskift, forbud mod (klip)","Vognbaneskift, forbud mod (klip)",,,"Vognbaneskift, prohibition against (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_3840535,SOC,ger7,3840535,Mønsterbeskyttelse/ophavsret (Udgået),Mønsterbeskyttelse/ophavsret (Udgået),,,Design protection/copyright (Discontinued),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3840,detail
SOC_ger7_3835570,SOC,ger7,3835570,Lov om arbejdsformidling,Lov om arbejdsformidling,,,Act on arbejdsformidling,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_1410380,SOC,ger7,1410380,"Terrorisme, økonomisk støtte til","Terrorisme, økonomisk støtte til",,,"Terrorism, financial support til",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_1398560,SOC,ger7,1398560,Returkommission,Returkommission,,,Kickback,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1398,detail
SOC_ger7_1145560,SOC,ger7,1145560,Samleje med prostitueret under 18 år - kunde,Samleje med prostitueret under 18 år - kunde,,,Samleje with prostitueret under 18 years - kunde,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1145,detail
SOC_ger7_1425505,SOC,ger7,1425505,Falsk erklæring på tro og love,Falsk erklæring på tro og love,,,False declaration on tro and love,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1425,detail
SOC_ger7_1380903,SOC,ger7,1380903,"Røveri, kassetterøveri","Røveri, kassetterøveri",,,"Robbery, kassetterobbery",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1380,detail
SOC_ger7_3810511,SOC,ger7,3810511,"Ordensbekendtgørelsen, midlertidige foranstaltninger/meddelt påbud","Ordensbekendtgørelsen, midlertidige foranstaltninger/meddelt påbud",,,"Public Order Regulation, midlertidige foranstaltninger/meddelt directive",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1455505,SOC,ger7,1455505,"Bigami, den gifte person","Bigami, den gifte person",,,"Bigamy, the married person",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1455,detail
SOC_ger7_1380510,SOC,ger7,1380510,Særligt farligt røveri mod offentligt kontor,Særligt farligt røveri mod offentligt kontor,,,Particularly farligt robbery against offentligt kontor,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1380,detail
SOC_ger7_3840530,SOC,ger7,3840530,Markedsføringsloven,Markedsføringsloven,,,Marketing Practices Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3840,detail
SOC_ger7_1316315,SOC,ger7,1316315,Indbrud i campingplads/vandrerhjem,Indbrud i campingplads/vandrerhjem,,,Burglary i campingplads/vandrerhjem,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_2610054,SOC,ger7,2610054,"Erhvervsmæssig førerret, kørsel uden","Erhvervsmæssig førerret, kørsel uden",,,"Professional driving licence, driving without",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_3810730,SOC,ger7,3810730,Brandsikringslovgivningen,Brandsikringslovgivningen,,,Brandsikringslegislationen,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1240000,SOC,ger7,1240000,Forsøg på manddrab (via 1240),Forsøg på manddrab (via 1240),,,Attempted murder (via 1240),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1240,detail
SOC_ger7_1410745,SOC,ger7,1410745,Uberettiget brug af uniform mv.,Uberettiget brug af uniform mv.,,,Unauthorised brug of uniform etc.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_1410706,SOC,ger7,1410706,Bestikkelse af offentlig myndighed,Bestikkelse af offentlig myndighed,,,Bribery of public authority,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_3835708,SOC,ger7,3835708,"Køre-hviletid, fører, bekendtgørelse om nationale bestemmelser","Køre-hviletid, fører, bekendtgørelse om nationale bestemmelser",,,"Driving and rest time, driver, regulation om nationale bestemmelser",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_1430315,SOC,ger7,1430315,Udgivelse af formodede falske penge,Udgivelse af formodede falske penge,,,Udgivelse of formodede falske penge,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1430,detail
SOC_ger7_1286,SOC,ger7,1286,Forbr. mod liv og legeme,Forbr. mod liv og legeme,,,Crime against life and body,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_128,subgroup
SOC_ger7_1380910,SOC,ger7,1380910,Særligt farligt røveri mod andre,Særligt farligt røveri mod andre,,,Particularly farligt robbery against other,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1380,detail
SOC_ger7_3810515,SOC,ger7,3810515,"Politivedtægten, overtrædelse af påbud","Politivedtægten, overtrædelse af påbud",,,"Police Ordinance, violation of directive",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1410742,SOC,ger7,1410742,Udøver virksomhed uden offentlig bevilling,Udøver virksomhed uden offentlig bevilling,,,Performs activity without offentlig licence,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_1354510,SOC,ger7,1354510,Fragåelsesunderslæb,Fragåelsesunderslæb,,,Refusal-type embezzlement,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1354,detail
SOC_ger7_3815525,SOC,ger7,3815525,Kødloven,Kødloven,,,Meat Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3815,detail
SOC_ger7_3810229,SOC,ger7,3810229,"Udlændingeloven, ulovligt arbejde/arbejdstagere","Udlændingeloven, ulovligt arbejde/arbejdstagere",,,"Aliens Act, ulovligt work/arbejdstagere",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1160,SOC,ger7,1160,Homosek. sæd.forbr. i øvrigt,Homosek. sæd.forbr. i øvrigt,,,Homosexual sodomy offenses otherwise,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_116,subgroup
SOC_ger7_1304805,SOC,ger7,1304805,Dokumentfalsk ved anvendelse af øvrige kontokort,Dokumentfalsk ved anvendelse af øvrige kontokort,,,Document forgery by use of other account card,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1304,detail
SOC_ger7_1410720,SOC,ger7,1410720,"Besøgende, uretmæssig medtager mobiltelefon mv.","Besøgende, uretmæssig medtager mobiltelefon mv.",,,"Visitors, unlawful bringing mobiltelefon etc.",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_1316535,SOC,ger7,1316535,Indbrud i hotel/motel,Indbrud i hotel/motel,,,Burglary i hotel/motel,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1286535,SOC,ger7,1286535,Undladt at hjælpe en person ved ulykke,Undladt at hjælpe en person ved ulykke,,,Undladt at helpe en person by ulykke,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1286,detail
SOC_ger7_1180706,SOC,ger7,1180706,Overtrædelse af forbud efter straffelovens §236,Overtrædelse af forbud efter straffelovens §236,,,Violation of prohibition efter straffelovens §236,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1180,detail
SOC_ger7_2610066,SOC,ger7,2610066,Øvelseskørsel,Øvelseskørsel,,,Practice driving,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1332320,SOC,ger7,1332320,Tyveri fra vareautomat,Tyveri fra vareautomat,,,Theft from vareautomat,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1332,detail
SOC_ger7_1316340,SOC,ger7,1316340,Indbrud i selskabslokaler,Indbrud i selskabslokaler,,,Burglary i selskabslokaler,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1332330,SOC,ger7,1332330,Tyveri fra parkometerautomat,Tyveri fra parkometerautomat,,,Theft from parkometerautomat,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1332,detail
