code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
HEA_atc_C07BA06,HEA,atc,C07BA06,"beta-blokkere, non-selektive og thiazider, timolol og thiazider","beta-blokkere, non-selektive og thiazider, timolol og thiazider",,,"Beta-blockers, non-selective and thiazides, timolol and thiazides","Beta blocking agents, non-selective, and thiazides, timolol and thiazides",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C07BA,chemical_substance,4289,625,6.9e-05
HEA_atc_B05BB01,HEA,atc,B05BB01,"opløsninger med virkning på elektrolytbalancen, elektrolytter","opløsninger med virkning på elektrolytbalancen, elektrolytter",,,"Solutions affecting electrolyte balance, electrolytes","Solutions affecting the electrolyte balance, electrolytes",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B05BB,chemical_substance,25957,12165,0.001347
HEA_atc_B05BA03,HEA,atc,B05BA03,"opløsninger til parenteral ernæring, kulhydrater","opløsninger til parenteral ernæring, kulhydrater",,,"Solutions for parenteral nutrition, carbohydrates","Solutions for parenteral nutrition, carbohydrates",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B05BA,chemical_substance,2490,1198,0.000133
HEA_atc_G03AA01,HEA,atc,G03AA01,"gestagener og østrogener, faste kombinationer, etynodiol og estradiol","gestagener og østrogener, faste kombinationer, etynodiol og estradiol",,,"Progestogens and estrogens, fixed combinations, ethynodiol diacetate and estradiol","Progestogens and estrogens, fixed combinations, etynodiol and ethinylestradiol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03AA,chemical_substance,5520,829,9.2e-05
HEA_atc_P03AX03,HEA,atc,P03AX03,"andre ectoparasitmidler, incl. scabiesmidler, malathion","andre ectoparasitmidler, incl. scabiesmidler, malathion",,,"Other ectoparasitic agents, including scabicide agents, malathion","Other ectoparasiticides, incl. scabicides, malathion",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_P03AX,chemical_substance,11626,8580,0.00095
HEA_atc_N05AD08,HEA,atc,N05AD08,"butyrophenon-derivater, droperidol","butyrophenon-derivater, droperidol",,,"Butyrophenone derivatives, droperidol","Butyrophenone derivatives, droperidol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AD,chemical_substance,542,249,2.8e-05
HEA_atc_N01AH03,HEA,atc,N01AH03,"opioid-anæstetika, sufentanil","opioid-anæstetika, sufentanil",,,"opioid analgesics, sufentanil","Opioid anesthetics, sufentanil",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N01AH,chemical_substance,1408,289,3.2e-05
HEA_atc_A02BA03,HEA,atc,A02BA03,"H2-receptor antagonister, famotidin","H2-receptor antagonister, famotidin",,,"H2-receptor antagonists, famotidine","H2-receptor antagonists, famotidine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A02BA,chemical_substance,8114,714,7.9e-05
HEA_atc_D11AX01,HEA,atc,D11AX01,"andre dermatologiske midler, minoxidil, udvortes","andre dermatologiske midler, minoxidil, udvortes",,,"other dermatologic preparations, minoxidil, undecylenic acid","Other dermatologicals, minoxidil",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D11AX,chemical_substance,14279,8850,0.00098
HEA_atc_N02BB51,HEA,atc,N02BB51,"pyrazoloner, phenazon, kombinationer excl. psykoleptika","pyrazoloner, phenazon, kombinationer excl. psykoleptika",,,"Pyrazolones, phenazone, combinations excl. psycholeptics","Pyrazolones, phenazone, combinations excl. psycholeptics",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02BB,chemical_substance,49935,8225,0.000911
HEA_atc_D07BC02,HEA,atc,D07BC02,"kortikosteroider (gruppe III) og antiseptika, fluocinolon og antiseptika","kortikosteroider (gruppe III) og antiseptika, fluocinolon og antiseptika",,,"corticosteroids (class III) and antiseptics, fluocinolone and antiseptics","Corticosteroids, potent, combinations with antiseptics, fluocinolone acetonide and antiseptics",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D07BC,chemical_substance,76593,43504,0.004818
HEA_atc_R07AB07,HEA,atc,R07AB07,"respirationsstimulerende midler, almitrin","respirationsstimulerende midler, almitrin",,,"Respiratory stimulants, almitrine","Respiratory stimulants, almitrine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R07AB,chemical_substance,411,86,1e-05
HEA_atc_C10AB01,HEA,atc,C10AB01,"fibrater, clofibrat","fibrater, clofibrat",,,"Fibrates, clofibrate","Fibrates, clofibrate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C10AB,chemical_substance,2525,205,2.3e-05
HEA_atc_N05AH01,HEA,atc,N05AH01,"diazepiner, oxazepiner, thiazepiner og oxepiner, loxapin","diazepiner, oxazepiner, thiazepiner og oxepiner, loxapin",,,"benzodiazepines, oxazepam, thiazepine, and oxepine derivatives, loxapine","Diazepines, oxazepines, thiazepines and oxepines, loxapine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AH,chemical_substance,3828,184,2e-05
HEA_atc_D08AG03,HEA,atc,D08AG03,"iodpræparater, iod","iodpræparater, iod",,,"iodine preparations, iodine","Iodine products, iodine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D08AG,chemical_substance,86,84,9e-06
HEA_atc_A07CA,HEA,atc,A07CA,"orale rehydreringssalt-formuleringer, orale rehydreringssalt-formuleringer","orale rehydreringssalt-formuleringer, orale rehydreringssalt-formuleringer",,,Oral rehydration salt formulations,Oral rehydration salt formulations,who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A07C,chemical_subgroup,9681,7020,0.000778
HEA_atc_A11CC04,HEA,atc,A11CC04,"vitamin D og analoger, calcitriol","vitamin D og analoger, calcitriol",,,"vitamin D and analogs, calcitriol","Vitamin D and analogues, calcitriol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A11CC,chemical_substance,3004,273,3e-05
HEA_atc_R06AD01,HEA,atc,R06AD01,"phenothiazin-derivater, alimemazin","phenothiazin-derivater, alimemazin",,,"Phenothiazine derivatives, alimemazine","Phenothiazine derivatives, alimemazine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R06AD,chemical_substance,2061,810,9e-05
HEA_atc_A07EA06,HEA,atc,A07EA06,"kortikosteroider med lokal virkning, budesonid","kortikosteroider med lokal virkning, budesonid",,,"corticosteroids with local action, budesonide","Corticosteroids acting locally, budesonide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A07EA,chemical_substance,382067,48769,0.005402
HEA_atc_D11AA,HEA,atc,D11AA,"antihidrotica, antihidrotica","antihidrotica, antihidrotica",,,Antihidrotics,Antihidrotics,who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D11A,chemical_subgroup,2415,2004,0.000222
HEA_atc_H01AC01,HEA,atc,H01AC01,"somatropin og somatropin agonister, somatropin","somatropin og somatropin agonister, somatropin",,,"somatotropins and somatotropin agonists, somatropin","Somatropin and somatropin agonists, somatropin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_H01AC,chemical_substance,7593,926,0.000103
HEA_atc_A06AG01,HEA,atc,A06AG01,"klystermidler, natriumphosphat","klystermidler, natriumphosphat",,,"Enemas, sodium phosphate","Enemas, sodium phosphate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A06AG,chemical_substance,35247,16993,0.001882
HEA_atc_J01XA01,HEA,atc,J01XA01,"glycopeptid antibakterika, vancomycin","glycopeptid antibakterika, vancomycin",,,"Glycopeptide antibacterials, vancomycin","Glycopeptide antibacterials, vancomycin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01XA,chemical_substance,2079,653,7.2e-05
HEA_atc_C05AX02,HEA,atc,C05AX02,"andre midler til behandling af hæmorider og analfissurer til lokalt brug, bismuthpræparater, kombinationer","andre midler til behandling af hæmorider og analfissurer til lokalt brug, bismuthpræparater, kombinationer",,,"other agents for the treatment of hemorrhoids and anal fissures for local use, bismuth preparations, combinations","Other agents for treatment of hemorrhoids and anal fissures for topical use, bismuth preparations, combinations",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C05AX,chemical_substance,892,539,6e-05
HEA_atc_L01BB02,HEA,atc,L01BB02,"purin-analoger, mercaptopurin","purin-analoger, mercaptopurin",,,"Purine analogues, mercaptopurine","Purine analogues, mercaptopurine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L01BB,chemical_substance,1700,450,5e-05
HEA_atc_G02AD04,HEA,atc,G02AD04,"prostaglandiner, carboprost","prostaglandiner, carboprost",,,"Prostaglandins, carboprost","Prostaglandins, carboprost",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G02AD,chemical_substance,5,5,1e-06
HEA_atc_M05BA02,HEA,atc,M05BA02,"bisphosphonater, clodronsyre","bisphosphonater, clodronsyre",,,"Bisphosphonates, clodronic acid","Bisphosphonates, clodronic acid",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M05BA,chemical_substance,3437,693,7.7e-05
HEA_atc_L01AB01,HEA,atc,L01AB01,"alkylsulfonater, busulfan","alkylsulfonater, busulfan",,,"Alkyl sulfonates, busulfan","Alkyl sulfonates, busulfan",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L01AB,chemical_substance,164,102,1.1e-05
HEA_atc_R03BB02,HEA,atc,R03BB02,"antikolinergika, oxitropiumbromid","antikolinergika, oxitropiumbromid",,,"Anticholinergics, oxitropium bromide","Anticholinergics, oxitropium bromide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03BB,chemical_substance,4361,457,5.1e-05
HEA_atc_C10AA04,HEA,atc,C10AA04,"HMG COA reduktase-inhibitorer, fluvastatin","HMG COA reduktase-inhibitorer, fluvastatin",,,"HMG-CoA reductase inhibitors, fluvastatin","HMG CoA reductase inhibitors, fluvastatin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C10AA,chemical_substance,220842,13436,0.001488
HEA_atc_L02AE02,HEA,atc,L02AE02,"gonadotropin-releasing hormon analoger, leuprorelin","gonadotropin-releasing hormon analoger, leuprorelin",,,"gonadotropin-releasing hormone analogs, leuprorelin","Gonadotropin releasing hormone analogues, leuprorelin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L02AE,chemical_substance,31920,3187,0.000353
HEA_atc_J07BB01,HEA,atc,J07BB01,"influenza vacciner, influenza, inaktiveret, hele virus","influenza vacciner, influenza, inaktiveret, hele virus",,,"influenza vaccines, influenza, inactivated, whole virus","Influenza vaccines, influenza, inactivated, whole virus",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J07BB,chemical_substance,27,26,3e-06
HEA_atc_P03AX01,HEA,atc,P03AX01,"andre ectoparasitmidler, incl. scabiesmidler, benzylbenzoat","andre ectoparasitmidler, incl. scabiesmidler, benzylbenzoat",,,"other ectoparasitic agents, including scabicide preparations, benzyl benzoate","Other ectoparasiticides, incl. scabicides, benzyl benzoate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_P03AX,chemical_substance,43,41,5e-06
HEA_atc_R03BA03,HEA,atc,R03BA03,"glucocorticoider, flunisolid","glucocorticoider, flunisolid",,,"Glucocorticoids, flunisolide","Glucocorticoids, flunisolide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03BA,chemical_substance,1192,225,2.5e-05
HEA_atc_N05AF04,HEA,atc,N05AF04,"thioxanthen-derivater, tiotixen","thioxanthen-derivater, tiotixen",,,"Thioxanthene derivatives, tiotixene","Thioxanthene derivatives, tiotixene",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AF,chemical_substance,56,33,4e-06
HEA_atc_N06AF01,HEA,atc,N06AF01,"monoamin-oxidase hæmmere, non-selektive, isocarboxazid","monoamin-oxidase hæmmere, non-selektive, isocarboxazid",,,"monoamine oxidase inhibitors, non-selective, isocarboxazid","Monoamine oxidase inhibitors, non-selective, isocarboxazid",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06AF,chemical_substance,82463,2806,0.000311
HEA_atc_R03AC05,HEA,atc,R03AC05,"selektive beta-2-adrenoceptor agonister, rimiterol","selektive beta-2-adrenoceptor agonister, rimiterol",,,"Selective beta-2-adrenoreceptor agonists, rimiterol","Selective beta-2-adrenoreceptor agonists, rimiterol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03AC,chemical_substance,2081,176,1.9e-05
HEA_atc_D03AX03,HEA,atc,D03AX03,"andre sårhelende midler, dexpanthenol","andre sårhelende midler, dexpanthenol",,,"other wound healing agents, dexpanthenol","Other cicatrizants, dexpanthenol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D03AX,chemical_substance,205,164,1.8e-05
HEA_atc_G03FA11,HEA,atc,G03FA11,"gestagener og østrogener, kombinationer, levonorgestrel og østrogen","gestagener og østrogener, kombinationer, levonorgestrel og østrogen",,,"progestogens and estrogens, combinations, levonorgestrel and estrogen","Progestogens and estrogens, fixed combinations, levonorgestrel and estrogen",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03FA,chemical_substance,3431,533,5.9e-05
HEA_atc_H03AA02,HEA,atc,H03AA02,"thyroideahormoner, liothyroninnatrium","thyroideahormoner, liothyroninnatrium",,,"thyroid hormones, liothyronine sodium","Thyroid hormones, liothyronine sodium",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_H03AA,chemical_substance,69057,6454,0.000715
HEA_atc_A06AB30,HEA,atc,A06AB30,"kontaktlaksantia, kontaktlaksantia i komb. m. belladonna-alkaloider","kontaktlaksantia, kontaktlaksantia i komb. m. belladonna-alkaloider",,,"Contact laxatives, contact laxatives in combination with belladonna alkaloids","Contact laxatives, contact laxatives in combination with belladonna alkaloids",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A06AB,chemical_substance,202,166,1.8e-05
HEA_atc_S01EC02,HEA,atc,S01EC02,"carbo-anhydrase inhibitorer, diclofenamid","carbo-anhydrase inhibitorer, diclofenamid",,,"carbonic anhydrase inhibitors, diclofenamide","Carbonic anhydrase inhibitors, diclofenamide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01EC,chemical_substance,766,132,1.5e-05
HEA_atc_A06AD02,HEA,atc,A06AD02,"osmotisk virkende laksantia, magnesiumoxid","osmotisk virkende laksantia, magnesiumoxid",,,"osmotic laxatives, magnesium oxide","Osmotically acting laxatives, magnesium oxide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A06AD,chemical_substance,1765,1353,0.00015
HEA_atc_R03CB03,HEA,atc,R03CB03,"non-selektive beta-adrenoceptor agonister, orciprenalin","non-selektive beta-adrenoceptor agonister, orciprenalin",,,"Non-selective beta-adrenoreceptor agonists, orciprenaline","Non-selective beta-adrenoreceptor agonists, orciprenaline",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03CB,chemical_substance,431,61,7e-06
HEA_atc_G03FA10,HEA,atc,G03FA10,"gestagener og østrogener, kombinationer, norgestrel og østrogen","gestagener og østrogener, kombinationer, norgestrel og østrogen",,,"progestogens and estrogens, combinations, norgestrel and estrogen","Progestogens and estrogens, fixed combinations, norgestrel and estrogen",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03FA,chemical_substance,266,126,1.4e-05
HEA_atc_B02BC01,HEA,atc,B02BC01,"hæmostatika til lokal brug, absorberbar gelatinesvamp","hæmostatika til lokal brug, absorberbar gelatinesvamp",,,"topical hemostatic agents, absorbable gelatin sponge","Local hemostatics, absorbable gelatin sponge",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B02BC,chemical_substance,230,175,1.9e-05
HEA_atc_V01AA10,HEA,atc,V01AA10,"allergenekstrakter, allergenekstrakt fra blomster","allergenekstrakter, allergenekstrakt fra blomster",,,"Allergen extracts, flowers","Allergen extracts, flowers",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V01AA,chemical_substance,8794,1778,0.000197
HEA_atc_J01DD04,HEA,atc,J01DD04,"cephalosporiner, 3. generation, ceftriaxon","cephalosporiner, 3. generation, ceftriaxon",,,"Third-generation cephalosporins, ceftriaxone","Third-generation cephalosporins, ceftriaxone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01DD,chemical_substance,1334,1170,0.00013
HEA_atc_N05AC04,HEA,atc,N05AC04,"phenothiazin med piperidin-struktur, pipotiazin","phenothiazin med piperidin-struktur, pipotiazin",,,"phenothiazine with piperidine structure, pipotiazine","Phenothiazines with piperidine structure, pipotiazine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AC,chemical_substance,119,46,5e-06
HEA_atc_J01DD13,HEA,atc,J01DD13,"cephalosporiner, 3. generation, cefpodoxim","cephalosporiner, 3. generation, cefpodoxim",,,"Third-generation cephalosporins, cefpodoxime","Third-generation cephalosporins, cefpodoxime",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01DD,chemical_substance,31,22,2e-06
HEA_atc_N06BA02,HEA,atc,N06BA02,"centralt virkende sympatomimetika, dexamfetamin","centralt virkende sympatomimetika, dexamfetamin",,,"Centrally acting sympathomimetics, dexamfetamine","Centrally acting sympathomimetics, dexamfetamine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06BA,chemical_substance,65489,7337,0.000813
HEA_atc_A02AC02,HEA,atc,A02AC02,"calciumforbindelser, calciumsilicat","calciumforbindelser, calciumsilicat",,,"Calcium compounds, calcium silicate","Calcium compounds, calcium silicate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A02AC,chemical_substance,87,27,3e-06
HEA_atc_A06AA51,HEA,atc,A06AA51,"blødgørende midler, paraffinolie, kombinationspræparater","blødgørende midler, paraffinolie, kombinationspræparater",,,"lubricants, mineral oil, combination preparations","Softeners, emollients, liquid paraffin, combinations",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A06AA,chemical_substance,164,122,1.4e-05
HEA_atc_L02AA01,HEA,atc,L02AA01,"østrogener, diethylstilbestrol","østrogener, diethylstilbestrol",,,"estrogens, diethylstilbestrol","Estrogens, diethylstilbestrol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L02AA,chemical_substance,326,104,1.2e-05
HEA_atc_B02BC02,HEA,atc,B02BC02,"hæmostatika til lokal brug, oxideret cellulose","hæmostatika til lokal brug, oxideret cellulose",,,"topical hemostatic agents, oxidized cellulose","Local hemostatics, oxidized cellulose",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B02BC,chemical_substance,19,9,1e-06
HEA_atc_N05CD08,HEA,atc,N05CD08,"benzodiazepin-derivater, midazolam","benzodiazepin-derivater, midazolam",,,"Benzodiazepine derivatives, midazolam","Benzodiazepine derivatives, midazolam",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05CD,chemical_substance,255538,151185,0.016745
